event_id,request_id,timestamp,device_id,session_id,prior_attempts_10s,prior_attempts_60s,prior_attempts_5m,prior_attempts_1h,prior_attempts_24h,prior_attempts_7d,prospective_requests_10s,prospective_requests_60s,distinct_cards_5m,distinct_cards_1h,distinct_cards_24h,distinct_cards_7d,distinct_bins_5m,distinct_bins_24h,cross_session_cards_24h,cross_session_cards_7d,prior_decline_streak,prior_decline_ratio_5m,prior_decline_ratio_24h,attempts_before_first_approval,attempts_after_first_approval,seconds_since_previous_authorization,device_age_seconds,session_age_seconds,seconds_since_previous_session,sessions_24h,sessions_7d,ip_changes_24h,devices_per_ip_5m,requests_per_ip_5m,same_card_retry_ratio_24h,card_switches_after_decline_24h,current_amount,amount_delta_from_previous,amount_variation_24h,near_minimum_ratio_24h,prior_successful_checkouts,seconds_since_successful_checkout,campaign_active,label,population,attack_subtype,scenario_tag
evt_0037880,req_0015118,2026-01-01T01:37:16+00:00,dev_0008686,dev_0008686_s1,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,5.000000,3.000000,3.000000,3.000000,3.000000,2.000000,2.000000,1.000000,1.000000,1.000000,0.500000,0.500000,0.000000,3.000000,2.000000,12.000000,12.000000,0.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.250000,1.000000,13.300000,11.080000,12.365176,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0037882,req_0015119,2026-01-01T01:37:19+00:00,dev_0008686,dev_0008686_s1,3.000000,5.000000,5.000000,5.000000,5.000000,5.000000,4.000000,6.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,1.000000,1.000000,2.000000,0.600000,0.600000,0.000000,4.000000,3.000000,15.000000,15.000000,0.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.000000,2.000000,9.520000,-3.780000,11.084013,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0037884,req_0015120,2026-01-01T01:37:23+00:00,dev_0008686,dev_0008686_s1,3.000000,6.000000,6.000000,6.000000,6.000000,6.000000,4.000000,7.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,1.000000,1.000000,3.000000,0.666667,0.666667,0.000000,5.000000,4.000000,19.000000,19.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.166667,3.000000,3.370000,-6.150000,10.154957,0.000000,0.000000,0.000000,1.000000,1,attack,burst,attack_burst
evt_0037886,req_0015121,2026-01-01T01:37:25+00:00,dev_0008686,dev_0008686_s1,2.000000,6.000000,6.000000,6.000000,6.000000,6.000000,4.000000,8.000000,5.000000,5.000000,5.000000,5.000000,2.000000,2.000000,1.000000,1.000000,3.000000,0.666667,0.666667,0.000000,5.000000,6.000000,21.000000,21.000000,0.000000,1.000000,1.000000,1.000000,1.000000,2.000000,0.000000,3.000000,7.150000,-2.370000,10.154957,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0009122,req_0003372,2026-01-01T01:42:03+00:00,dev_0002677,dev_0002677_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0027811,req_0010597,2026-01-01T01:48:41+00:00,dev_0007454,dev_0007454_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,14.070000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0025202,req_0009633,2026-01-01T01:49:28+00:00,dev_0006697,dev_0006697_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,9.890000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0000734,req_0000272,2026-01-01T01:49:32+00:00,dev_0000217,dev_0000217_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,9.460000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0014057,req_0005184,2026-01-01T01:50:27+00:00,dev_0004123,dev_0004123_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,7.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0025204,req_0009634,2026-01-01T01:50:42+00:00,dev_0006697,dev_0006697_s1,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,74.000000,74.000000,74.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,1.000000,0.000000,7.200000,-2.690000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0039736,req_0016021,2026-01-01T01:59:03+00:00,dev_0008765,dev_0008765_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,3.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0039738,req_0016022,2026-01-01T01:59:06+00:00,dev_0008765,dev_0008765_s1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,3.000000,3.000000,3.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,1.000000,0.000000,18.800000,15.580000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0039740,req_0016023,2026-01-01T01:59:10+00:00,dev_0008765,dev_0008765_s1,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,3.000000,3.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,0.000000,4.000000,7.000000,7.000000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,0.000000,8.880000,-9.920000,7.790000,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0039742,req_0016024,2026-01-01T01:59:11+00:00,dev_0008765,dev_0008765_s1,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,4.000000,4.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.333333,0.333333,1.000000,1.000000,1.000000,8.000000,8.000000,0.000000,1.000000,1.000000,0.000000,1.000000,4.000000,1.000000,0.000000,20.160000,11.280000,6.439275,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0039744,req_0016025,2026-01-01T01:59:12+00:00,dev_0008765,dev_0008765_s1,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,5.000000,5.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.333333,0.333333,1.000000,1.000000,2.000000,9.000000,9.000000,0.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.000000,0.000000,25.410000,16.530000,6.439275,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0039746,req_0016026,2026-01-01T01:59:15+00:00,dev_0008765,dev_0008765_s1,4.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,6.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.200000,0.200000,1.000000,3.000000,3.000000,12.000000,12.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,0.000000,7.130000,-18.280000,8.065040,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0039748,req_0016027,2026-01-01T01:59:18+00:00,dev_0008765,dev_0008765_s1,4.000000,6.000000,6.000000,6.000000,6.000000,6.000000,5.000000,7.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.333333,1.000000,4.000000,3.000000,15.000000,15.000000,0.000000,1.000000,1.000000,1.000000,1.000000,2.000000,0.166667,0.000000,10.300000,3.170000,7.966249,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0039750,req_0016028,2026-01-01T01:59:22+00:00,dev_0008765,dev_0008765_s1,3.000000,7.000000,7.000000,7.000000,7.000000,7.000000,4.000000,8.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,2.000000,0.428571,0.428571,1.000000,5.000000,4.000000,19.000000,19.000000,0.000000,1.000000,1.000000,1.000000,1.000000,3.000000,0.714286,1.000000,2.260000,-8.040000,7.484097,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0039752,req_0016029,2026-01-01T01:59:24+00:00,dev_0008765,dev_0008765_s1,3.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,9.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,3.000000,0.500000,0.500000,1.000000,6.000000,2.000000,21.000000,21.000000,0.000000,1.000000,1.000000,1.000000,1.000000,4.000000,0.250000,2.000000,1.890000,-0.370000,7.913184,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0027853,req_0010612,2026-01-01T02:01:27+00:00,dev_0007467,dev_0007467_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,10.760000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0007334,req_0002714,2026-01-01T02:13:46+00:00,dev_0002154,dev_0002154_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,7.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0011168,req_0004124,2026-01-01T02:16:41+00:00,dev_0003275,dev_0003275_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,15.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0028590,req_0010884,2026-01-01T02:23:30+00:00,dev_0007689,dev_0007689_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,5.020000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0008496,req_0003139,2026-01-01T02:24:55+00:00,dev_0002495,dev_0002495_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,15.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0012876,req_0004749,2026-01-01T02:27:35+00:00,dev_0003779,dev_0003779_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,7.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0028134,req_0010715,2026-01-01T02:39:30+00:00,dev_0007551,dev_0007551_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,3.400000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0006712,req_0002484,2026-01-01T02:39:48+00:00,dev_0001976,dev_0001976_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,10.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0012919,req_0004764,2026-01-01T02:40:21+00:00,dev_0003788,dev_0003788_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,11.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0008098,req_0002994,2026-01-01T02:48:46+00:00,dev_0002378,dev_0002378_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,14.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0033013,req_0012780,2026-01-01T02:55:20+00:00,dev_0008410,dev_0008410_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,10.190000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0033015,req_0012781,2026-01-01T02:56:29+00:00,dev_0008410,dev_0008410_s1,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,69.000000,69.000000,69.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,1.000000,0.000000,10.190000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0033017,req_0012782,2026-01-01T02:58:04+00:00,dev_0008410,dev_0008410_s1,0.000000,0.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,2.000000,0.000000,95.000000,164.000000,164.000000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,0.000000,19.840000,9.650000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0017566,req_0006476,2026-01-01T02:58:27+00:00,dev_0005151,dev_0005151_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,3.570000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,normal,,normal_standard
evt_0033019,req_0012783,2026-01-01T02:59:07+00:00,dev_0008410,dev_0008410_s1,0.000000,0.000000,3.000000,3.000000,3.000000,3.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,1.000000,1.000000,3.000000,0.000000,63.000000,227.000000,227.000000,0.000000,1.000000,1.000000,0.000000,1.000000,4.000000,1.000000,0.000000,9.900000,-9.940000,4.549054,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0009550,req_0003528,2026-01-01T03:03:55+00:00,dev_0002802,dev_0002802_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,3.890000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,normal,,normal_standard
evt_0026179,req_0009998,2026-01-01T03:04:26+00:00,dev_0006978,dev_0006978_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,20.630000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0032990,req_0012770,2026-01-01T03:09:04+00:00,dev_0008407,dev_0008407_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,11.300000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0002164,req_0000808,2026-01-01T03:09:10+00:00,dev_0000633,dev_0000633_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0032992,req_0012771,2026-01-01T03:09:54+00:00,dev_0008407,dev_0008407_s1,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,50.000000,50.000000,50.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,1.000000,0.000000,11.300000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0002166,req_0000809,2026-01-01T03:09:55+00:00,dev_0000633,dev_0000633_s1,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,45.000000,45.000000,45.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,1.000000,0.000000,11.390000,7.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0032994,req_0012772,2026-01-01T03:11:17+00:00,dev_0008407,dev_0008407_s1,0.000000,0.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,2.000000,0.000000,83.000000,133.000000,133.000000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,0.000000,8.940000,-2.360000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0028370,req_0010801,2026-01-01T03:12:37+00:00,dev_0007620,dev_0007620_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,15.500000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0007394,req_0002735,2026-01-01T03:13:36+00:00,dev_0002169,dev_0002169_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,15.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0031293,req_0012009,2026-01-01T03:22:43+00:00,dev_0008196,dev_0008196_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,24.490000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0031295,req_0012010,2026-01-01T03:24:12+00:00,dev_0008196,dev_0008196_s1,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,89.000000,89.000000,89.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,1.000000,0.000000,24.490000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0031297,req_0012011,2026-01-01T03:25:21+00:00,dev_0008196,dev_0008196_s1,0.000000,0.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,2.000000,0.000000,69.000000,158.000000,158.000000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,0.000000,13.840000,-10.650000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_hard_retry
