device_id,label,population,attack_subtype,scenario_tag,request_index,first_request_time,review_or_higher,blocked,first_action,first_review_or_higher_request,first_block_request,requests_scored_through_first_action,authorizations_processed_before_first_action,distinct_cards_requested_through_first_action,distinct_cards_processed_before_first_action,seconds_to_first_review,seconds_to_first_block,potentially_preventable_later_requests_upper_bound,fold
dev_0000285,0,normal,,normal_standard,1,2026-01-14 13:51:57+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000286,0,normal,,normal_standard,1,2026-01-02 12:09:46+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000287,0,normal,,normal_standard,1,2026-01-21 18:29:58+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000288,0,normal,,normal_standard,1,2026-01-13 13:11:33+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000289,0,normal,,normal_standard,1,2026-01-06 04:46:15+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000290,0,normal,,normal_standard,1,2026-01-24 04:07:44+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000291,0,normal,,normal_standard,1,2026-01-18 07:47:37+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000292,0,normal,,normal_standard,1,2026-01-10 16:48:45+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000293,0,normal,,normal_standard,1,2026-01-30 10:38:37+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000294,0,normal,,normal_standard,1,2026-01-20 03:38:37+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000295,0,normal,,normal_standard,4,2026-01-26 14:08:36+00:00,False,False,never,,,4,4,,,,,0,0
dev_0000296,0,normal,,normal_standard,1,2026-01-18 03:43:16+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000297,0,normal,,normal_standard,1,2026-01-29 01:12:26+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000298,0,normal,,normal_standard,1,2026-01-21 08:50:12+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000299,0,normal,,normal_standard,1,2026-01-23 00:39:00+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000302,0,normal,,normal_standard,3,2026-01-26 00:10:07+00:00,False,False,never,,,3,3,,,,,0,4
dev_0000304,0,normal,,normal_standard,1,2026-01-08 23:24:33+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000306,0,normal,,normal_standard,1,2026-01-02 18:13:02+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000308,0,normal,,normal_standard,1,2026-01-04 22:29:47+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000310,0,normal,,normal_standard,1,2026-01-04 18:31:37+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000311,0,normal,,normal_standard,2,2026-01-23 11:12:51+00:00,False,False,never,,,2,2,,,,,0,1
dev_0000312,0,normal,,normal_standard,1,2026-01-22 07:24:54+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000313,0,normal,,normal_standard,1,2026-01-23 13:58:42+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000314,0,normal,,normal_standard,1,2026-01-18 06:57:23+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000315,0,normal,,normal_standard,1,2026-01-16 14:50:51+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000318,0,normal,,normal_standard,2,2026-01-10 19:39:45+00:00,False,False,never,,,2,2,,,,,0,1
dev_0000320,0,normal,,normal_standard,1,2026-01-16 13:20:25+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000321,0,normal,,normal_standard,1,2026-01-09 03:25:36+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000324,0,normal,,normal_standard,1,2026-01-17 13:20:35+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000326,0,normal,,normal_standard,1,2026-01-25 11:20:33+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000328,0,normal,,normal_standard,1,2026-01-17 16:20:00+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000329,0,normal,,normal_standard,1,2026-01-25 07:46:02+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000330,0,normal,,normal_standard,1,2026-01-15 07:36:57+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000331,0,normal,,normal_standard,1,2026-01-02 18:43:10+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000333,0,normal,,normal_standard,1,2026-01-13 21:33:08+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000334,0,normal,,normal_standard,1,2026-01-15 19:18:27+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000337,0,normal,,normal_standard,2,2026-01-09 20:48:29+00:00,False,False,never,,,2,2,,,,,0,2
dev_0000339,0,normal,,normal_standard,1,2026-01-21 07:25:50+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000341,0,normal,,normal_standard,4,2026-01-24 01:08:04+00:00,False,False,never,,,4,4,,,,,0,2
dev_0000342,0,normal,,normal_standard,1,2026-01-07 03:48:52+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000344,0,normal,,normal_standard,1,2026-01-22 23:31:56+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000345,0,normal,,normal_standard,1,2026-01-09 01:22:31+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000346,0,normal,,normal_standard,1,2026-01-14 17:59:29+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000347,0,normal,,normal_standard,1,2026-01-30 08:10:40+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000348,0,normal,,normal_standard,1,2026-01-05 00:05:00+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000349,0,normal,,normal_standard,1,2026-01-01 22:40:31+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000351,0,normal,,normal_standard,1,2026-01-27 15:48:51+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000353,0,normal,,normal_standard,1,2026-01-09 02:23:57+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000354,0,normal,,normal_standard,1,2026-01-12 06:55:25+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000356,0,normal,,normal_standard,2,2026-01-27 01:56:58+00:00,False,False,never,,,2,2,,,,,0,3
dev_0000357,0,normal,,normal_standard,1,2026-01-05 21:07:55+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000358,0,normal,,normal_standard,1,2026-01-07 13:53:29+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000359,0,normal,,normal_standard,1,2026-01-17 22:42:52+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000360,0,normal,,normal_standard,1,2026-01-14 14:35:24+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000361,0,normal,,normal_standard,1,2026-01-08 04:10:02+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000362,0,normal,,normal_standard,1,2026-01-09 02:42:43+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000363,0,normal,,normal_standard,2,2026-01-28 17:13:51+00:00,False,False,never,,,2,2,,,,,0,1
dev_0000365,0,normal,,normal_standard,1,2026-01-30 01:26:11+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000367,0,normal,,normal_standard,1,2026-01-07 07:57:26+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000368,0,normal,,normal_standard,1,2026-01-17 17:32:25+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000370,0,normal,,normal_standard,1,2026-01-28 10:46:16+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000371,0,normal,,normal_standard,1,2026-01-07 04:04:15+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000372,0,normal,,normal_standard,1,2026-01-20 23:12:25+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000373,0,normal,,normal_standard,3,2026-01-29 22:04:47+00:00,False,False,never,,,3,3,,,,,0,1
dev_0000374,0,normal,,normal_standard,1,2026-01-20 00:05:56+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000376,0,normal,,normal_standard,1,2026-01-18 10:31:53+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000377,0,normal,,normal_standard,2,2026-01-23 07:55:46+00:00,False,False,never,,,2,2,,,,,0,4
dev_0000379,0,normal,,normal_standard,2,2026-01-22 10:07:35+00:00,False,False,never,,,2,2,,,,,0,1
dev_0000381,0,normal,,normal_standard,1,2026-01-11 16:39:23+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000382,0,normal,,normal_standard,2,2026-01-10 12:54:49+00:00,False,False,never,,,2,2,,,,,0,1
dev_0000383,0,normal,,normal_standard,1,2026-01-22 12:49:43+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000384,0,normal,,normal_standard,1,2026-01-16 05:55:57+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000385,0,normal,,normal_standard,2,2026-01-04 18:40:37+00:00,False,False,never,,,2,2,,,,,0,2
dev_0000387,0,normal,,normal_standard,1,2026-01-04 17:38:43+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000388,0,normal,,normal_standard,1,2026-01-23 22:46:32+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000389,0,normal,,normal_standard,1,2026-01-21 07:09:28+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000391,0,normal,,normal_standard,1,2026-01-14 23:19:42+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000392,0,normal,,normal_standard,2,2026-01-21 12:13:39+00:00,False,False,never,,,2,2,,,,,0,4
dev_0000393,0,normal,,normal_standard,1,2026-01-30 18:57:09+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000394,0,normal,,normal_standard,1,2026-01-08 05:27:47+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000395,0,normal,,normal_standard,1,2026-01-24 13:46:45+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000396,0,normal,,normal_standard,1,2026-01-26 10:34:39+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000397,0,normal,,normal_standard,1,2026-01-26 09:28:39+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000398,0,normal,,normal_standard,1,2026-01-17 10:40:07+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000399,0,normal,,normal_standard,1,2026-01-17 16:39:37+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000400,0,normal,,normal_standard,1,2026-01-07 03:14:37+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000401,0,normal,,normal_standard,1,2026-01-09 23:46:36+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000402,0,normal,,normal_standard,1,2026-01-10 15:03:33+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000403,0,normal,,normal_standard,2,2026-01-15 19:39:29+00:00,False,False,never,,,2,2,,,,,0,4
dev_0000405,0,normal,,normal_standard,3,2026-01-30 17:12:39+00:00,False,False,never,,,3,3,,,,,0,4
dev_0000407,0,normal,,normal_standard,1,2026-01-27 03:23:56+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000408,0,normal,,normal_standard,1,2026-01-19 16:52:20+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000409,0,normal,,normal_standard,1,2026-01-08 18:32:05+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000410,0,normal,,normal_standard,1,2026-01-22 23:45:01+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000411,0,normal,,normal_standard,2,2026-01-17 03:12:00+00:00,False,False,never,,,2,2,,,,,0,2
dev_0000412,0,normal,,normal_standard,2,2026-01-22 23:40:47+00:00,False,False,never,,,2,2,,,,,0,0
dev_0000413,0,normal,,normal_standard,1,2026-01-30 02:13:23+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000414,0,normal,,normal_standard,3,2026-01-03 21:05:15+00:00,False,False,never,,,3,3,,,,,0,2
dev_0000415,0,normal,,normal_standard,1,2026-01-20 17:10:41+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000418,0,normal,,normal_standard,1,2026-01-10 13:31:26+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000421,0,normal,,normal_standard,2,2026-01-26 22:28:54+00:00,False,False,never,,,2,2,,,,,0,0
dev_0000422,0,normal,,normal_standard,1,2026-01-10 10:19:40+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000423,0,normal,,normal_standard,1,2026-01-05 04:24:55+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000424,0,normal,,normal_standard,1,2026-01-22 12:58:53+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000426,0,normal,,normal_standard,1,2026-01-23 06:12:01+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000427,0,normal,,normal_standard,2,2026-01-18 08:09:04+00:00,False,False,never,,,2,2,,,,,0,2
dev_0000428,0,normal,,normal_standard,1,2026-01-24 10:21:06+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000429,0,normal,,normal_standard,1,2026-01-30 19:36:52+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000430,0,normal,,normal_standard,2,2026-01-18 13:46:23+00:00,False,False,never,,,2,2,,,,,0,2
dev_0000431,0,normal,,normal_standard,1,2026-01-09 04:08:20+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000433,0,normal,,normal_standard,1,2026-01-18 10:41:52+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000434,0,normal,,normal_standard,1,2026-01-03 10:24:07+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000435,0,normal,,normal_standard,1,2026-01-17 22:10:18+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000436,0,normal,,normal_standard,1,2026-01-06 06:51:44+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000437,0,normal,,normal_standard,1,2026-01-06 19:03:45+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000438,0,normal,,normal_standard,1,2026-01-28 06:57:48+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000439,0,normal,,normal_standard,2,2026-01-06 10:10:37+00:00,False,False,never,,,2,2,,,,,0,2
dev_0000440,0,normal,,normal_standard,1,2026-01-12 05:03:52+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000441,0,normal,,normal_standard,1,2026-01-01 10:13:39+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000442,0,normal,,normal_standard,1,2026-01-17 12:49:41+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000443,0,normal,,normal_standard,2,2026-01-14 07:27:27+00:00,False,False,never,,,2,2,,,,,0,0
dev_0000444,0,normal,,normal_standard,2,2026-01-05 21:39:16+00:00,False,False,never,,,2,2,,,,,0,0
dev_0000445,0,normal,,normal_standard,1,2026-01-24 04:02:51+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000446,0,normal,,normal_standard,1,2026-01-10 04:10:19+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000447,0,normal,,normal_standard,1,2026-01-05 11:28:33+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000448,0,normal,,normal_standard,1,2026-01-25 06:11:50+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000449,0,normal,,normal_standard,1,2026-01-28 23:08:45+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000451,0,normal,,normal_standard,1,2026-01-13 16:33:28+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000452,0,normal,,normal_standard,1,2026-01-29 17:05:47+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000453,0,normal,,normal_standard,1,2026-01-25 23:52:53+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000454,0,normal,,normal_standard,1,2026-01-12 05:57:27+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000456,0,normal,,normal_standard,1,2026-01-01 10:50:26+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000457,0,normal,,normal_standard,1,2026-01-22 14:32:46+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000458,0,normal,,normal_standard,1,2026-01-11 12:19:38+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000460,0,normal,,normal_standard,1,2026-01-15 03:08:19+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000461,0,normal,,normal_standard,1,2026-01-18 15:14:16+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000462,0,normal,,normal_standard,1,2026-01-15 02:06:57+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000463,0,normal,,normal_standard,1,2026-01-03 03:39:25+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000464,0,normal,,normal_standard,2,2026-01-13 08:23:21+00:00,False,False,never,,,2,2,,,,,0,2
dev_0000465,0,normal,,normal_standard,2,2026-01-18 06:50:48+00:00,False,False,never,,,2,2,,,,,0,1
dev_0000466,0,normal,,normal_standard,3,2026-01-11 22:29:01+00:00,False,False,never,,,3,3,,,,,0,2
dev_0000467,0,normal,,normal_standard,1,2026-01-29 19:28:00+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000469,0,normal,,normal_standard,1,2026-01-03 14:02:32+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000472,0,normal,,normal_standard,1,2026-01-15 23:05:56+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000474,0,normal,,normal_standard,1,2026-01-26 23:27:01+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000475,0,normal,,normal_standard,3,2026-01-12 17:39:04+00:00,False,False,never,,,3,3,,,,,0,3
dev_0000476,0,normal,,normal_standard,1,2026-01-13 15:27:32+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000477,0,normal,,normal_standard,3,2026-01-01 10:27:37+00:00,False,False,never,,,3,3,,,,,0,0
dev_0000478,0,normal,,normal_standard,2,2026-01-13 20:29:54+00:00,False,False,never,,,2,2,,,,,0,1
dev_0000480,0,normal,,normal_standard,2,2026-01-06 05:08:48+00:00,False,False,never,,,2,2,,,,,0,4
dev_0000481,0,normal,,normal_standard,1,2026-01-04 11:25:28+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000482,0,normal,,normal_standard,1,2026-01-05 01:24:49+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000483,0,normal,,normal_standard,1,2026-01-03 15:14:26+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000485,0,normal,,normal_standard,1,2026-01-10 09:50:23+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000487,0,normal,,normal_standard,1,2026-01-10 15:07:26+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000488,0,normal,,normal_standard,1,2026-01-09 21:24:53+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000489,0,normal,,normal_standard,1,2026-01-17 18:37:53+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000491,0,normal,,normal_standard,1,2026-01-16 23:51:18+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000492,0,normal,,normal_standard,1,2026-01-29 20:32:46+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000496,0,normal,,normal_standard,1,2026-01-16 22:14:38+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000497,0,normal,,normal_standard,1,2026-01-30 16:47:38+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000498,0,normal,,normal_standard,1,2026-01-03 16:50:13+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000499,0,normal,,normal_standard,1,2026-01-15 12:51:54+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000501,0,normal,,normal_standard,1,2026-01-15 21:59:54+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000502,0,normal,,normal_standard,2,2026-01-07 06:57:45+00:00,False,False,never,,,2,2,,,,,0,2
dev_0000503,0,normal,,normal_standard,1,2026-01-21 07:03:10+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000504,0,normal,,normal_standard,1,2026-01-10 07:45:52+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000505,0,normal,,normal_standard,1,2026-01-24 20:47:22+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000506,0,normal,,normal_standard,3,2026-01-06 18:50:33+00:00,False,False,never,,,3,3,,,,,0,1
dev_0000507,0,normal,,normal_standard,1,2026-01-17 18:51:52+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000508,0,normal,,normal_standard,1,2026-01-09 20:27:16+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000509,0,normal,,normal_standard,1,2026-01-23 13:37:08+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000510,0,normal,,normal_standard,1,2026-01-06 06:35:37+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000512,0,normal,,normal_standard,1,2026-01-18 17:29:04+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000513,0,normal,,normal_standard,1,2026-01-30 20:42:34+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000515,0,normal,,normal_standard,2,2026-01-27 18:19:49+00:00,False,False,never,,,2,2,,,,,0,1
dev_0000516,0,normal,,normal_standard,1,2026-01-18 10:07:25+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000517,0,normal,,normal_standard,1,2026-01-10 20:39:48+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000519,0,normal,,normal_standard,1,2026-01-24 21:20:06+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000520,0,normal,,normal_standard,1,2026-01-18 23:52:34+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000522,0,normal,,normal_standard,1,2026-01-22 02:04:20+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000524,0,normal,,normal_standard,1,2026-01-05 07:08:20+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000525,0,normal,,normal_standard,3,2026-01-03 19:15:37+00:00,False,False,never,,,3,3,,,,,0,2
dev_0000526,0,normal,,normal_standard,3,2026-01-25 19:29:25+00:00,False,False,never,,,3,3,,,,,0,2
dev_0000527,0,normal,,normal_standard,1,2026-01-16 11:31:42+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000528,0,normal,,normal_standard,1,2026-01-30 19:08:17+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000529,0,normal,,normal_standard,3,2026-01-19 07:04:20+00:00,False,False,never,,,3,3,,,,,0,2
dev_0000530,0,normal,,normal_standard,1,2026-01-28 10:30:38+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000531,0,normal,,normal_standard,1,2026-01-03 16:09:56+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000532,0,normal,,normal_standard,1,2026-01-22 01:31:28+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000533,0,normal,,normal_standard,1,2026-01-21 19:56:24+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000536,0,normal,,normal_standard,1,2026-01-22 12:39:13+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000537,0,normal,,normal_standard,1,2026-01-16 20:44:16+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000539,0,normal,,normal_standard,1,2026-01-05 03:24:13+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000540,0,normal,,normal_standard,1,2026-01-23 11:46:36+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000541,0,normal,,normal_standard,1,2026-01-20 04:01:43+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000542,0,normal,,normal_standard,1,2026-01-15 09:47:25+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000543,0,normal,,normal_standard,2,2026-01-02 15:58:07+00:00,False,False,never,,,2,2,,,,,0,3
dev_0000546,0,normal,,normal_standard,1,2026-01-08 10:34:34+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000547,0,normal,,normal_standard,2,2026-01-25 16:15:33+00:00,False,False,never,,,2,2,,,,,0,2
dev_0000548,0,normal,,normal_standard,1,2026-01-17 04:20:54+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000549,0,normal,,normal_standard,3,2026-01-21 12:01:28+00:00,False,False,never,,,3,3,,,,,0,3
dev_0000550,0,normal,,normal_standard,1,2026-01-12 13:00:22+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000551,0,normal,,normal_standard,1,2026-01-08 09:59:31+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000552,0,normal,,normal_standard,1,2026-01-04 20:29:49+00:00,False,False,never,,,1,1,,,,,0,0
dev_0000553,0,normal,,normal_standard,2,2026-01-03 07:17:46+00:00,False,False,never,,,2,2,,,,,0,3
dev_0000554,0,normal,,normal_standard,1,2026-01-08 03:04:15+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000555,0,normal,,normal_standard,1,2026-01-26 03:26:30+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000556,0,normal,,normal_standard,2,2026-01-17 18:42:34+00:00,False,False,never,,,2,2,,,,,0,2
dev_0000557,0,normal,,normal_standard,1,2026-01-29 01:03:35+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000558,0,normal,,normal_standard,2,2026-01-06 21:58:02+00:00,False,False,never,,,2,2,,,,,0,3
dev_0000560,0,normal,,normal_standard,1,2026-01-27 23:34:00+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000561,0,normal,,normal_standard,1,2026-01-12 23:10:46+00:00,False,False,never,,,1,1,,,,,0,3
dev_0000566,0,normal,,normal_standard,1,2026-01-01 10:51:37+00:00,False,False,never,,,1,1,,,,,0,1
dev_0000567,0,normal,,normal_standard,1,2026-01-07 15:30:58+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000568,0,normal,,normal_standard,1,2026-01-13 23:34:56+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000569,0,normal,,normal_standard,1,2026-01-20 17:58:54+00:00,False,False,never,,,1,1,,,,,0,2
dev_0000572,0,normal,,normal_standard,1,2026-01-16 04:06:10+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000573,0,normal,,normal_standard,1,2026-01-10 01:50:56+00:00,False,False,never,,,1,1,,,,,0,4
dev_0000574,0,normal,,normal_standard,1,2026-01-20 20:49:59+00:00,False,False,never,,,1,1,,,,,0,3
