event_id,event_sequence,timestamp,device_id,session_id,ip_hash,event_type,card_token,card_bin,amount,declined,decline_reason,population,attack_subtype,scenario_tag,entity_label
event_00004812,4812,2026-08-01T02:35:49.845035,normal_01924,normal_01924_session_0,ip_normal_unique_01924,authorization,card_00002261,454890,1691.81,True,cvv_mismatch,normal,,normal_bad_luck,0
event_00013938,13938,2026-08-01T02:35:59.971208,attack_patient_0039,attack_patient_0039_session_0,ip_attack_unique_00421,authorization,card_00008414,545422,1338.79,False,,attack,patient,attack_patient,1
event_00004813,4813,2026-08-01T02:36:06.831498,normal_01924,normal_01924_session_0,ip_normal_unique_01924,authorization,card_00002261,454890,1691.81,False,,normal,,normal_bad_luck,0
event_00004814,4814,2026-08-01T02:36:16.269692,normal_01924,normal_01924_session_0,ip_normal_unique_01924,completion,,,,,,normal,,normal_bad_luck,0
event_00002266,2266,2026-08-01T02:36:57.002266,normal_00908,normal_00908_session_0,ip_normal_unique_00908,authorization,card_00001069,491526,1037.74,False,,normal,,normal_standard,0
event_00002267,2267,2026-08-01T02:37:06.676381,normal_00908,normal_00908_session_0,ip_normal_unique_00908,completion,,,,,,normal,,normal_standard,0
event_00005975,5975,2026-08-01T02:38:55.005975,normal_02388,normal_02388_session_0,ip_normal_shared_0060,authorization,card_00002805,486268,319.06,False,,normal,,normal_standard,0
event_00005976,5976,2026-08-01T02:39:21.350284,normal_02388,normal_02388_session_0,ip_normal_shared_0060,completion,,,,,,normal,,normal_standard,0
event_00004651,4651,2026-08-01T02:42:00.004651,normal_01863,normal_01863_session_0,ip_normal_shared_0045,authorization,card_00002186,530910,594.33,False,,normal,,normal_standard,0
event_00004652,4652,2026-08-01T02:42:37.088371,normal_01863,normal_01863_session_0,ip_normal_shared_0045,completion,,,,,,normal,,normal_standard,0
event_00001467,1467,2026-08-01T02:42:39.001467,normal_00596,normal_00596_session_0,ip_normal_unique_00596,authorization,card_00000693,480889,2170.73,False,,normal,,normal_standard,0
event_00001468,1468,2026-08-01T02:43:06.359169,normal_00596,normal_00596_session_0,ip_normal_unique_00596,completion,,,,,,normal,,normal_standard,0
event_00002097,2097,2026-08-01T02:43:53.002097,normal_00842,normal_00842_session_0,ip_normal_unique_00842,authorization,card_00000986,445707,670.31,False,,normal,,normal_standard,0
event_00002098,2098,2026-08-01T02:44:28.525385,normal_00842,normal_00842_session_0,ip_normal_unique_00842,completion,,,,,,normal,,normal_standard,0
event_00013497,13497,2026-08-01T02:46:17.013497,attack_evasive_0105,attack_evasive_0105_session_0,ip_attack_unique_00352,authorization,card_00008117,450443,781.04,False,,attack,evasive,attack_evasive,1
event_00005366,5366,2026-08-01T02:46:48.005366,normal_02150,normal_02150_session_0,ip_normal_unique_02150,authorization,card_00002522,486268,804.62,False,,normal,,normal_standard,0
event_00013505,13505,2026-08-01T02:47:05.133552,attack_evasive_0105,attack_evasive_0105_session_0,ip_attack_unique_00352,completion,,,,,,attack,evasive,attack_evasive,1
event_00013498,13498,2026-08-01T02:47:15.700665,attack_evasive_0105,attack_evasive_0105_session_0,ip_attack_unique_00352,authorization,card_00008117,450443,781.04,True,insufficient_funds,attack,evasive,attack_evasive,1
event_00005367,5367,2026-08-01T02:47:45.916357,normal_02150,normal_02150_session_0,ip_normal_unique_02150,completion,,,,,,normal,,normal_standard,0
event_00013499,13499,2026-08-01T02:48:44.487721,attack_evasive_0105,attack_evasive_0105_session_0,ip_attack_unique_00352,authorization,card_00008118,530910,781.04,False,,attack,evasive,attack_evasive,1
event_00013500,13500,2026-08-01T02:49:14.399313,attack_evasive_0105,attack_evasive_0105_session_0,ip_attack_unique_00352,authorization,card_00008118,530910,781.04,False,,attack,evasive,attack_evasive,1
event_00013501,13501,2026-08-01T02:49:27.471146,attack_evasive_0105,attack_evasive_0105_session_0,ip_attack_unique_00352,authorization,card_00008119,419892,781.04,False,,attack,evasive,attack_evasive,1
event_00013502,13502,2026-08-01T02:49:48.238774,attack_evasive_0105,attack_evasive_0105_session_0,ip_attack_unique_00352,authorization,card_00008120,450044,2.0,True,cvv_mismatch,attack,evasive,attack_evasive,1
event_00013503,13503,2026-08-01T02:51:55.870904,attack_evasive_0105,attack_evasive_0105_session_0,ip_attack_unique_00352,authorization,card_00008121,545422,781.04,False,,attack,evasive,attack_evasive,1
event_00013504,13504,2026-08-01T02:53:05.554073,attack_evasive_0105,attack_evasive_0105_session_0,ip_attack_unique_00352,authorization,card_00008122,460934,781.04,False,,attack,evasive,attack_evasive,1
event_00001226,1226,2026-08-01T02:55:12.001226,normal_00503,normal_00503_session_0,ip_normal_unique_00503,authorization,card_00000582,450044,384.01,True,cvv_mismatch,normal,,normal_standard,0
event_00001227,1227,2026-08-01T02:55:27.423010,normal_00503,normal_00503_session_0,ip_normal_unique_00503,authorization,card_00000582,450044,384.01,False,,normal,,normal_standard,0
event_00005026,5026,2026-08-01T02:55:48.005026,normal_02015,normal_02015_session_0,ip_normal_unique_02015,authorization,card_00002363,491526,1062.4,False,,normal,,normal_standard,0
event_00001228,1228,2026-08-01T02:56:12.595228,normal_00503,normal_00503_session_0,ip_normal_unique_00503,completion,,,,,,normal,,normal_standard,0
event_00005027,5027,2026-08-01T02:56:47.795349,normal_02015,normal_02015_session_0,ip_normal_unique_02015,completion,,,,,,normal,,normal_standard,0
event_00001206,1206,2026-08-01T02:59:46.001206,normal_00496,normal_00496_session_0,ip_normal_unique_00496,authorization,card_00000572,404839,910.46,False,,normal,,normal_standard,0
event_00001207,1207,2026-08-01T02:59:56.967347,normal_00496,normal_00496_session_0,ip_normal_unique_00496,completion,,,,,,normal,,normal_standard,0
event_00013357,13357,2026-08-01T03:15:05.013357,attack_evasive_0078,attack_evasive_0078_session_0,ip_attack_unique_00325,authorization,card_00008010,483234,10.0,True,cvv_mismatch,attack,evasive,attack_evasive,1
event_00013358,13358,2026-08-01T03:15:13.166416,attack_evasive_0078,attack_evasive_0078_session_0,ip_attack_unique_00325,authorization,card_00008010,483234,364.64,True,insufficient_funds,attack,evasive,attack_evasive,1
event_00013359,13359,2026-08-01T03:15:34.263743,attack_evasive_0078,attack_evasive_0078_session_0,ip_attack_unique_00325,authorization,card_00008010,483234,2.0,False,,attack,evasive,attack_evasive,1
event_00006384,6384,2026-08-01T03:15:41.006384,normal_02558,normal_02558_session_0,ip_normal_unique_02558,authorization,card_00003008,451365,522.83,False,,normal,,normal_standard,0
event_00006385,6385,2026-08-01T03:15:56.330318,normal_02558,normal_02558_session_0,ip_normal_unique_02558,completion,,,,,,normal,,normal_standard,0
event_00013360,13360,2026-08-01T03:16:21.377063,attack_evasive_0078,attack_evasive_0078_session_0,ip_attack_unique_00325,completion,,,,,,attack,evasive,attack_evasive,1
event_00013342,13342,2026-08-01T03:17:27.013342,attack_evasive_0076,attack_evasive_0076_session_0,ip_attack_unique_00323,authorization,card_00007999,478538,1.0,True,generic_decline,attack,evasive,attack_evasive,1
event_00013343,13343,2026-08-01T03:18:11.065427,attack_evasive_0076,attack_evasive_0076_session_0,ip_attack_unique_00323,authorization,card_00008000,451365,628.07,True,cvv_mismatch,attack,evasive,attack_evasive,1
event_00013344,13344,2026-08-01T03:18:22.741068,attack_evasive_0076,attack_evasive_0076_session_0,ip_attack_unique_00323,authorization,card_00008001,436605,10.0,True,cvv_mismatch,attack,evasive,attack_evasive,1
event_00013345,13345,2026-08-01T03:18:37.536931,attack_evasive_0076,attack_evasive_0076_session_0,ip_attack_unique_00323,authorization,card_00008002,462991,1.0,False,,attack,evasive,attack_evasive,1
event_00013346,13346,2026-08-01T03:19:10.616473,attack_evasive_0076,attack_evasive_0076_session_0,ip_attack_unique_00323,authorization,card_00008003,342697,628.07,True,cvv_mismatch,attack,evasive,attack_evasive,1
event_00013347,13347,2026-08-01T03:20:13.469036,attack_evasive_0076,attack_evasive_0076_session_0,ip_attack_unique_00323,authorization,card_00008004,410156,5.0,True,generic_decline,attack,evasive,attack_evasive,1
event_00013348,13348,2026-08-01T03:20:46.668800,attack_evasive_0076,attack_evasive_0076_session_0,ip_attack_unique_00323,authorization,card_00008005,404839,5.0,False,,attack,evasive,attack_evasive,1
event_00000487,487,2026-08-01T03:21:51.000487,normal_00197,normal_00197_session_0,ip_normal_unique_00197,authorization,card_00000232,476163,694.22,True,insufficient_funds,normal,,normal_standard,0
event_00000488,488,2026-08-01T03:21:55.468545,normal_00197,normal_00197_session_0,ip_normal_unique_00197,authorization,card_00000232,476163,694.22,False,,normal,,normal_standard,0
event_00006134,6134,2026-08-01T03:23:26.006134,normal_02456,normal_02456_session_0,ip_normal_unique_02456,authorization,card_00002884,490873,858.78,False,,normal,,normal_standard,0
event_00006135,6135,2026-08-01T03:23:53.473666,normal_02456,normal_02456_session_0,ip_normal_unique_02456,completion,,,,,,normal,,normal_standard,0
event_00007436,7436,2026-08-01T03:27:08.007436,normal_02988,normal_02988_session_0,ip_normal_unique_02988,authorization,card_00003519,481492,1032.32,True,insufficient_funds,normal,,normal_bad_luck,0
event_00007437,7437,2026-08-01T03:27:38.084817,normal_02988,normal_02988_session_0,ip_normal_unique_02988,authorization,card_00003519,481492,1032.32,True,generic_decline,normal,,normal_bad_luck,0
event_00007438,7438,2026-08-01T03:29:03.955677,normal_02988,normal_02988_session_0,ip_normal_unique_02988,authorization,card_00003519,481492,1032.32,False,,normal,,normal_bad_luck,0
event_00007439,7439,2026-08-01T03:29:58.127255,normal_02988,normal_02988_session_0,ip_normal_unique_02988,completion,,,,,,normal,,normal_bad_luck,0
event_00003432,3432,2026-08-01T03:30:46.003432,normal_01386,normal_01386_session_0,ip_normal_unique_01386,authorization,card_00001623,341609,600.05,False,,normal,,normal_standard,0
event_00003433,3433,2026-08-01T03:31:36.193439,normal_01386,normal_01386_session_0,ip_normal_unique_01386,completion,,,,,,normal,,normal_standard,0
event_00006500,6500,2026-08-01T03:31:46.006500,normal_02601,normal_02601_session_0,ip_normal_unique_02601,authorization,card_00003063,460934,1659.3,False,,normal,,normal_standard,0
event_00000089,89,2026-08-01T03:35:13.000089,normal_00039,normal_00039_session_0,ip_normal_unique_00039,authorization,card_00000045,445707,1993.44,False,,normal,,normal_standard,0
event_00011133,11133,2026-08-01T03:35:23.011133,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006037,447979,647.37,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011134,11134,2026-08-01T03:35:28.157680,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006037,447979,2.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00011135,11135,2026-08-01T03:35:34.455763,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006037,447979,1.0,False,,attack,burst,attack_burst,1
event_00000090,90,2026-08-01T03:35:35.435873,normal_00039,normal_00039_session_0,ip_normal_unique_00039,completion,,,,,,normal,,normal_standard,0
event_00011136,11136,2026-08-01T03:35:38.685139,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006038,483234,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00011137,11137,2026-08-01T03:35:42.229844,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006039,456415,1.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011138,11138,2026-08-01T03:35:46.156357,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006040,542442,703.82,False,,attack,burst,attack_burst,1
event_00011139,11139,2026-08-01T03:35:48.431198,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006041,515508,734.06,True,insufficient_funds,attack,burst,attack_burst,1
event_00011140,11140,2026-08-01T03:35:51.258300,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006042,450443,734.06,True,insufficient_funds,attack,burst,attack_burst,1
event_00011141,11141,2026-08-01T03:35:54.017194,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006043,450044,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00011142,11142,2026-08-01T03:35:55.259404,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006044,424506,10.0,False,,attack,burst,attack_burst,1
event_00011143,11143,2026-08-01T03:35:59.821022,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006045,530910,5.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011144,11144,2026-08-01T03:36:02.108515,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006046,341609,10.0,False,,attack,burst,attack_burst,1
event_00011145,11145,2026-08-01T03:36:05.943901,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006047,517302,1.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011146,11146,2026-08-01T03:36:07.965807,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006048,483234,5.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00002006,2006,2026-08-01T03:36:08.002006,normal_00806,normal_00806_session_0,ip_normal_unique_00806,authorization,card_00000941,429320,837.97,False,,normal,,normal_standard,0
event_00011147,11147,2026-08-01T03:36:10.104851,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006049,490873,734.06,True,generic_decline,attack,burst,attack_burst,1
event_00011148,11148,2026-08-01T03:36:15.318189,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006050,459688,5.0,True,generic_decline,attack,burst,attack_burst,1
event_00011149,11149,2026-08-01T03:36:19.247837,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006051,460414,734.06,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011150,11150,2026-08-01T03:36:21.354329,attack_burst_0108,attack_burst_0108_session_0,ip_attack_unique_00108,authorization,card_00006052,341609,2.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00002007,2007,2026-08-01T03:36:36.191104,normal_00806,normal_00806_session_0,ip_normal_unique_00806,completion,,,,,,normal,,normal_standard,0
event_00013917,13917,2026-08-01T03:38:28.013917,attack_patient_0036,attack_patient_0036_session_0,ip_attack_botnet_003,authorization,card_00008400,466022,1928.54,False,,attack,patient,attack_patient,1
event_00002733,2733,2026-08-01T03:39:05.002733,normal_01097,normal_01097_session_0,ip_normal_shared_0023,authorization,card_00001294,455947,812.22,False,,normal,,normal_standard,0
event_00006496,6496,2026-08-01T03:39:07.006496,normal_02599,normal_02599_session_0,ip_normal_unique_02599,authorization,card_00003061,447979,1087.67,False,,normal,,normal_standard,0
event_00002734,2734,2026-08-01T03:39:27.822683,normal_01097,normal_01097_session_0,ip_normal_shared_0023,completion,,,,,,normal,,normal_standard,0
event_00006497,6497,2026-08-01T03:40:06.171879,normal_02599,normal_02599_session_0,ip_normal_unique_02599,completion,,,,,,normal,,normal_standard,0
event_00013918,13918,2026-08-01T03:42:44.571065,attack_patient_0036,attack_patient_0036_session_0,ip_attack_botnet_003,authorization,card_00008401,476163,1928.54,False,,attack,patient,attack_patient,1
event_00002833,2833,2026-08-01T03:44:50.002833,normal_01137,normal_01137_session_0,ip_normal_shared_0025,authorization,card_00001341,343479,576.46,False,,normal,,normal_standard,0
event_00002834,2834,2026-08-01T03:45:26.240057,normal_01137,normal_01137_session_0,ip_normal_shared_0025,completion,,,,,,normal,,normal_standard,0
event_00010149,10149,2026-08-01T03:46:43.010149,attack_burst_0030,attack_burst_0030_session_0,ip_attack_unique_00030,authorization,card_00005121,414131,853.19,False,,attack,burst,attack_burst,1
event_00010150,10150,2026-08-01T03:46:44.706783,attack_burst_0030,attack_burst_0030_session_0,ip_attack_unique_00030,authorization,card_00005122,408365,1.0,False,,attack,burst,attack_burst,1
