event_id,event_sequence,timestamp,device_id,session_id,ip_hash,event_type,card_token,card_bin,amount,declined,decline_reason,population,attack_subtype,scenario_tag,entity_label,attempts_trailing_10s,attempts_trailing_60s,attempts_trailing_5min,mean_interarrival_s,var_interarrival_s,unique_cards_trailing_60s,unique_cards_trailing_5min,unique_bins_trailing_60s,unique_bins_trailing_5min,decline_ratio_so_far,current_decline_streak,approval_ratio_so_far,attempts_before_first_approval,amount_near_minimum_ratio_5min,amount_variance_so_far,repeated_amount_ratio,unique_amount_ratio,cards_this_session,session_age_s,attempts_this_session,checkout_completed_so_far,attempts_after_first_approval,device_reuse_count,card_switch_rate,ip_session_count_trailing_5min,ip_device_count_trailing_5min
event_00010576,10576,2026-08-01T01:21:47.010576,attack_burst_0063,attack_burst_0063_session_0,ip_attack_unique_00063,authorization,card_00005519,601134.0,961.8,True,insufficient_funds,attack,burst,attack_burst,1,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00010577,10577,2026-08-01T01:21:51.862712,attack_burst_0063,attack_burst_0063_session_0,ip_attack_unique_00063,authorization,card_00005520,410156.0,961.8,False,,attack,burst,attack_burst,1,2,2,2,4.852135896682739,0.0,2,2,2,2,0.5,0,0.5,1,0.0,0.0,0.5,0.5,2,4.852136,2,0,0,1,1.0,1,1
event_00010578,10578,2026-08-01T01:21:54.554636,attack_burst_0063,attack_burst_0063_session_0,ip_attack_unique_00063,authorization,card_00005521,510503.0,2.0,True,cvv_mismatch,attack,burst,attack_burst,1,3,3,3,3.772029995918274,1.166628756866217,3,3,3,3,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,204714.67555555553,0.33333333333333337,0.6666666666666666,3,7.54406,3,0,1,1,1.0,1,1
event_00010579,10579,2026-08-01T01:21:58.546028,attack_burst_0063,attack_burst_0063_session_0,ip_attack_unique_00063,authorization,card_00005522,450044.0,961.8,True,insufficient_funds,attack,burst,attack_burst,1,3,4,4,3.845150629679362,0.7884457587407243,4,4,4,4,0.75,2,0.25,1,0.25,172728.00749999998,0.5,0.5,4,11.535452,4,0,2,1,1.0,1,1
event_00010580,10580,2026-08-01T01:22:00.554530,attack_burst_0063,attack_burst_0063_session_0,ip_attack_unique_00063,authorization,card_00005523,518437.0,961.8,True,cvv_mismatch,attack,burst,attack_burst,1,4,5,5,3.385988473892212,1.2238239749768525,5,5,5,5,0.8,3,0.2,1,0.2,147394.56639999998,0.6,0.4,5,13.543954,5,0,3,1,1.0,1,1
event_00010581,10581,2026-08-01T01:22:03.642406,attack_burst_0063,attack_burst_0063_session_0,ip_attack_unique_00063,authorization,card_00005524,601168.0,1.0,True,cvv_mismatch,attack,burst,attack_burst,1,4,6,6,3.3263659954071043,0.9932785397443104,6,6,6,6,0.8333333333333334,4,0.16666666666666666,1,0.3333333333333333,204928.1033333333,0.5,0.5,6,16.63183,6,0,4,1,1.0,1,1
event_00010582,10582,2026-08-01T01:22:09.771742,attack_burst_0063,attack_burst_0063_session_0,ip_attack_unique_00063,authorization,card_00005525,555932.0,851.65,True,insufficient_funds,attack,burst,attack_burst,1,3,7,7,3.793527682622274,1.9189323264622102,7,7,7,7,0.8571428571428571,5,0.14285714285714285,1,0.2857142857142857,181050.088877551,0.4285714285714286,0.5714285714285714,7,22.761166,7,0,5,1,1.0,1,1
event_00005846,5846,2026-08-01T01:23:13.005846,normal_02337,normal_02337_session_0,ip_normal_unique_02337,authorization,card_00002744,530910.0,492.79,True,cvv_mismatch,normal,,normal_bad_luck,0,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00005847,5847,2026-08-01T01:23:46.018283,normal_02337,normal_02337_session_0,ip_normal_unique_02337,authorization,card_00002744,530910.0,484.1,True,cvv_mismatch,normal,,normal_bad_luck,0,1,2,2,33.012436866760254,0.0,1,1,1,1,1.0,2,0.0,2,0.0,18.87902499999999,0.0,1.0,1,33.012437,2,0,0,1,0.5,1,1
event_00005848,5848,2026-08-01T01:27:30.095328,normal_02337,normal_02337_session_0,ip_normal_unique_02337,authorization,card_00002745,462991.0,484.1,True,insufficient_funds,normal,,normal_bad_luck,0,1,1,3,128.54474103450775,9126.421139599026,1,2,1,2,1.0,3,0.0,3,0.0,16.781355555555546,0.33333333333333337,0.6666666666666666,2,257.089482,3,0,0,1,0.6666666666666666,1,1
event_00000023,23,2026-08-01T01:28:20.000023,normal_00010,normal_00010_session_0,ip_normal_unique_00010,authorization,card_00000012,474887.0,2202.47,True,generic_decline,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00000024,24,2026-08-01T01:28:38.290055,normal_00010,normal_00010_session_0,ip_normal_unique_00010,authorization,card_00000012,474887.0,2202.47,False,,normal,,normal_standard,0,1,2,2,18.290032148361206,0.0,1,1,1,1,0.5,0,0.5,1,0.0,0.0,0.5,0.5,1,18.290032,2,0,0,1,0.5,1,1
event_00005849,5849,2026-08-01T01:28:49.152376,normal_02337,normal_02337_session_0,ip_normal_unique_02337,authorization,card_00002745,462991.0,1.0,True,generic_decline,normal,,normal_bad_luck,0,1,1,2,79.0570478439331,0.0,1,1,1,1,1.0,4,0.0,4,0.5,44298.72851875,0.25,0.75,2,336.14653,4,0,0,1,0.5,1,1
event_00000025,25,2026-08-01T01:29:33.055966,normal_00010,normal_00010_session_0,ip_normal_unique_00010,completion,,,,,,normal,,normal_standard,0,0,1,2,18.290032148361206,0.0,1,1,1,1,0.5,0,0.5,1,0.0,0.0,0.5,0.5,1,73.055943,2,1,0,1,0.5,1,1
event_00005850,5850,2026-08-01T01:29:34.192147,normal_02337,normal_02337_session_0,ip_normal_unique_02337,authorization,card_00002746,490873.0,484.1,False,,normal,,normal_bad_luck,0,1,2,3,62.0484094619751,289.2937796082151,2,2,2,2,0.8,0,0.2,4,0.3333333333333333,37689.631296,0.4,0.6,3,381.186301,5,0,0,1,0.6666666666666666,1,1
event_00005851,5851,2026-08-01T01:29:54.925865,normal_02337,normal_02337_session_0,ip_normal_unique_02337,completion,,,,,,normal,,normal_bad_luck,0,0,1,3,62.0484094619751,289.2937796082151,1,2,1,2,0.8,0,0.2,4,0.3333333333333333,37689.631296,0.4,0.6,3,401.920019,5,1,0,1,0.6666666666666666,1,1
event_00005842,5842,2026-08-01T01:32:43.005842,normal_02335,normal_02335_session_0,ip_normal_shared_0059,authorization,card_00002742,451365.0,617.84,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00005843,5843,2026-08-01T01:33:34.803304,normal_02335,normal_02335_session_0,ip_normal_shared_0059,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,51.797462,1,1,0,1,1.0,1,1
event_00003167,3167,2026-08-01T01:35:04.003167,normal_01284,normal_01284_session_0,ip_normal_unique_01284,authorization,card_00001504,514894.0,345.08,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00003168,3168,2026-08-01T01:35:30.557012,normal_01284,normal_01284_session_0,ip_normal_unique_01284,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,26.553845,1,1,0,1,1.0,1,1
event_00005949,5949,2026-08-01T01:40:21.005949,normal_02377,normal_02377_session_0,ip_normal_unique_02377,authorization,card_00002794,408365.0,297.16,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00005950,5950,2026-08-01T01:40:53.288783,normal_02377,normal_02377_session_0,ip_normal_unique_02377,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,32.282834,1,1,0,1,1.0,1,1
event_00003789,3789,2026-08-01T01:45:16.003789,normal_01523,normal_01523_session_0,ip_normal_unique_01523,authorization,card_00001786,601134.0,1041.98,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00003790,3790,2026-08-01T01:45:31.868507,normal_01523,normal_01523_session_0,ip_normal_unique_01523,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,15.864718,1,1,0,1,1.0,1,1
event_00006923,6923,2026-08-01T01:46:14.006923,normal_02777,normal_02777_session_0,ip_normal_unique_02777,authorization,card_00003267,459688.0,1554.78,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00006924,6924,2026-08-01T01:46:29.333587,normal_02777,normal_02777_session_0,ip_normal_unique_02777,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,15.326664,1,1,0,1,1.0,1,1
event_00006147,6147,2026-08-01T01:47:26.006147,normal_02462,normal_02462_session_0,ip_normal_unique_02462,authorization,card_00002890,530910.0,1000.83,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00006148,6148,2026-08-01T01:48:07.383797,normal_02462,normal_02462_session_0,ip_normal_unique_02462,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,41.37765,1,1,0,1,1.0,1,1
event_00005520,5520,2026-08-01T01:48:13.005520,normal_02207,normal_02207_session_0,ip_normal_shared_0056,authorization,card_00002593,343479.0,972.2,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00003045,3045,2026-08-01T01:48:17.003045,normal_01232,normal_01232_session_0,ip_normal_unique_01232,authorization,card_00001448,545422.0,416.5,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00003046,3046,2026-08-01T01:48:55.838058,normal_01232,normal_01232_session_0,ip_normal_unique_01232,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,38.835013000000004,1,1,0,1,1.0,1,1
event_00005521,5521,2026-08-01T01:49:03.389267,normal_02207,normal_02207_session_0,ip_normal_shared_0056,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,50.383747,1,1,0,1,1.0,1,1
event_00003212,3212,2026-08-01T01:53:09.003212,normal_01301,normal_01301_session_0,ip_normal_unique_01301,authorization,card_00001524,474887.0,642.84,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00003213,3213,2026-08-01T01:54:04.121405,normal_01301,normal_01301_session_0,ip_normal_unique_01301,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,55.118193,1,1,0,1,1.0,1,1
event_00002722,2722,2026-08-01T02:04:15.002722,normal_01093,normal_01093_session_0,ip_normal_unique_01093,authorization,card_00001288,429320.0,1237.58,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00002723,2723,2026-08-01T02:04:57.900712,normal_01093,normal_01093_session_0,ip_normal_unique_01093,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,42.89799,1,1,0,1,1.0,1,1
event_00003605,3605,2026-08-01T02:07:33.003605,normal_01451,normal_01451_session_0,ip_normal_shared_0035,authorization,card_00001702,404839.0,1291.45,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00003606,3606,2026-08-01T02:08:05.271470,normal_01451,normal_01451_session_0,ip_normal_shared_0035,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,32.267865,1,1,0,1,1.0,1,1
event_00000218,218,2026-08-01T02:08:25.000218,normal_00092,normal_00092_session_0,ip_normal_unique_00092,authorization,card_00000109,522489.0,1196.86,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00000219,219,2026-08-01T02:09:11.781279,normal_00092,normal_00092_session_0,ip_normal_unique_00092,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,46.781061,1,1,0,1,1.0,1,1
event_00009737,9737,2026-08-01T02:12:18.009737,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004749,466530.0,1.0,True,generic_decline,attack,burst,attack_burst,1,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,1.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00009738,9738,2026-08-01T02:12:21.426353,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004750,455947.0,1070.13,True,insufficient_funds,attack,burst,attack_burst,1,2,2,2,3.4166159629821777,0.0,2,2,2,2,1.0,2,0.0,2,0.5,285759.7392250001,0.0,1.0,2,3.416616,2,0,0,1,1.0,1,1
event_00009739,9739,2026-08-01T02:12:26.803055,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004751,435926.0,1070.13,True,insufficient_funds,attack,burst,attack_burst,1,3,3,3,4.396659016609192,0.9604843869625626,3,3,3,3,1.0,3,0.0,3,0.3333333333333333,254008.65708888893,0.33333333333333337,0.6666666666666666,3,8.793318,3,0,0,1,1.0,1,1
event_00009740,9740,2026-08-01T02:12:31.821877,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004752,342217.0,1070.13,True,insufficient_funds,attack,burst,attack_burst,1,2,4,4,4.604046662648519,0.7263421961011747,4,4,4,4,1.0,4,0.0,4,0.25,214319.80441875005,0.5,0.5,4,13.81214,4,0,0,1,1.0,1,1
event_00009741,9741,2026-08-01T02:12:35.910899,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004753,451365.0,5.0,True,generic_decline,attack,burst,attack_burst,1,3,5,5,4.475290477275848,0.5944911128910455,5,5,5,5,1.0,5,0.0,5,0.4,273305.54485600005,0.4,0.6,5,17.901162,5,0,0,1,1.0,1,1
event_00009742,9742,2026-08-01T02:12:38.082864,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004753,451365.0,1070.13,False,,attack,burst,attack_burst,1,3,6,6,4.014625406265258,1.3244421209096027,5,5,5,5,0.8333333333333334,0,0.16666666666666666,5,0.3333333333333333,253060.5415333334,0.5,0.5,5,20.073127,6,0,0,1,0.8333333333333334,1,1
event_00009743,9743,2026-08-01T02:12:42.004312,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004754,478538.0,1070.13,True,insufficient_funds,attack,burst,attack_burst,1,3,7,7,3.999095837275187,1.104907604989756,6,6,6,6,0.8571428571428571,1,0.14285714285714285,5,0.2857142857142857,232402.45651020415,0.5714285714285714,0.42857142857142855,6,23.994575,7,0,1,1,0.8571428571428571,1,1
event_00009744,9744,2026-08-01T02:12:44.417040,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004754,478538.0,993.97,False,,attack,burst,attack_burst,1,4,8,8,3.7724718706948415,1.255214194791448,6,6,6,6,0.75,0,0.25,5,0.25,209074.58091875003,0.5,0.5,6,26.407303,8,0,2,1,0.75,1,1
event_00009745,9745,2026-08-01T02:12:46.796724,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004755,466530.0,2.0,True,cvv_mismatch,attack,burst,attack_burst,1,4,9,9,3.598373383283615,1.3104844036746561,7,7,6,6,0.7777777777777778,1,0.2222222222222222,5,0.3333333333333333,247769.08820000006,0.4444444444444444,0.5555555555555556,7,28.786987,9,0,3,1,0.7777777777777778,1,1
event_00009746,9746,2026-08-01T02:12:49.196736,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004755,466530.0,1070.13,False,,attack,burst,attack_burst,1,4,10,10,3.465222120285034,1.3067090961935213,7,7,6,6,0.7,0,0.3,5,0.3,234935.39060500002,0.5,0.5,7,31.186999,10,0,4,1,0.7,1,1
event_00009747,9747,2026-08-01T02:12:56.548219,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004756,478538.0,1070.13,False,,attack,burst,attack_burst,1,3,11,11,3.853848195075989,2.5353102206409908,8,8,6,6,0.6363636363636364,0,0.36363636363636365,5,0.2727272727272727,222461.00807272736,0.5454545454545454,0.45454545454545453,8,38.538482,11,0,5,1,0.7272727272727273,1,1
event_00009748,9748,2026-08-01T02:12:59.589205,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004757,481492.0,5.0,False,,attack,burst,attack_burst,1,2,12,12,3.779951637441462,2.3594344856123217,9,9,7,7,0.5833333333333334,0,0.4166666666666667,5,0.3333333333333333,248870.70872222222,0.5833333333333333,0.4166666666666667,9,41.579468,12,0,6,1,0.75,1,1
event_00009749,9749,2026-08-01T02:13:05.152914,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004758,491526.0,1.0,False,,attack,burst,attack_burst,1,3,13,13,3.928598086039225,2.4058683786326314,10,10,8,8,0.5384615384615384,0,0.46153846153846156,5,0.38461538461538464,265234.77618461545,0.6153846153846154,0.38461538461538464,10,47.143177,13,0,7,1,0.7692307692307693,1,1
event_00009750,9750,2026-08-01T02:13:09.385430,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004759,452695.0,1070.13,True,cvv_mismatch,attack,burst,attack_burst,1,3,14,14,3.951976390985342,2.227360121982118,11,11,9,9,0.5714285714285714,1,0.42857142857142855,5,0.35714285714285715,257788.0661494898,0.6428571428571428,0.35714285714285715,11,51.375693,14,0,8,1,0.7857142857142857,1,1
event_00009751,9751,2026-08-01T02:13:12.828415,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004759,452695.0,1070.13,True,cvv_mismatch,attack,burst,attack_burst,1,3,15,15,3.9156198501586914,2.085446345203406,11,11,9,9,0.6,2,0.4,5,0.3333333333333333,249903.31002400003,0.6666666666666667,0.3333333333333333,11,54.818678,15,0,9,1,0.7333333333333333,1,1
event_00009752,9752,2026-08-01T02:13:18.337369,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004760,478538.0,1070.13,True,insufficient_funds,attack,burst,attack_burst,1,3,15,16,4.021842130025228,2.10438100721714,11,12,9,9,0.625,3,0.375,5,0.3125,241914.17400585942,0.6875,0.3125,12,60.327632,16,0,10,1,0.75,1,1
event_00009753,9753,2026-08-01T02:13:25.531274,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004761,491526.0,10.0,True,generic_decline,attack,burst,attack_burst,1,2,15,17,4.220096066594124,2.5624265447420256,11,13,8,9,0.6470588235294118,4,0.35294117647058826,5,0.35294117647058826,256530.30337508657,0.6470588235294117,0.35294117647058826,13,67.521537,17,0,11,1,0.7647058823529411,1,1
event_00009754,9754,2026-08-01T02:13:27.261661,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004762,490428.0,1070.13,True,insufficient_funds,attack,burst,attack_burst,1,3,15,18,4.073642590466668,2.754873502238953,11,14,8,10,0.6666666666666666,5,0.3333333333333333,5,0.3333333333333333,249885.54655061735,0.6666666666666667,0.3333333333333333,14,69.251924,18,0,12,1,0.7777777777777778,1,1
event_00009755,9755,2026-08-01T02:13:32.748522,attack_burst_0001,attack_burst_0001_session_0,ip_attack_unique_00001,authorization,card_00004763,460934.0,1070.13,True,cvv_mismatch,attack,burst,attack_burst,1,3,15,19,4.152154723803203,2.706615610714704,11,15,8,11,0.6842105263157895,6,0.3157894736842105,5,0.3157894736842105,243181.65232520775,0.6842105263157895,0.3157894736842105,15,74.73878500000001,19,0,13,1,0.7894736842105263,1,1
event_00000435,435,2026-08-01T02:20:15.000435,normal_00176,normal_00176_session_0,ip_normal_unique_00176,authorization,card_00000208,455988.0,191.54,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00006602,6602,2026-08-01T02:20:29.006602,normal_02641,normal_02641_session_0,ip_normal_unique_02641,authorization,card_00003113,463166.0,872.51,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00000436,436,2026-08-01T02:21:14.249838,normal_00176,normal_00176_session_0,ip_normal_unique_00176,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,59.249403,1,1,0,1,1.0,1,1
event_00006603,6603,2026-08-01T02:21:24.838564,normal_02641,normal_02641_session_0,ip_normal_unique_02641,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,55.831962,1,1,0,1,1.0,1,1
event_00001701,1701,2026-08-01T02:23:44.001701,normal_00682,normal_00682_session_0,ip_normal_unique_00682,authorization,card_00000798,342697.0,730.63,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00001702,1702,2026-08-01T02:24:05.979869,normal_00682,normal_00682_session_0,ip_normal_unique_00682,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,21.978168,1,1,0,1,1.0,1,1
event_00013936,13936,2026-08-01T02:24:36.013936,attack_patient_0039,attack_patient_0039_session_0,ip_attack_unique_00421,authorization,card_00008413,601168.0,1286.7,True,generic_decline,attack,patient,attack_patient,1,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00003083,3083,2026-08-01T02:26:10.003083,normal_01249,normal_01249_session_0,ip_normal_unique_01249,authorization,card_00001466,478538.0,694.6,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00003084,3084,2026-08-01T02:26:18.833609,normal_01249,normal_01249_session_0,ip_normal_unique_01249,completion,,,,,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,8.830526,1,1,0,1,1.0,1,1
event_00013937,13937,2026-08-01T02:27:20.248574,attack_patient_0039,attack_patient_0039_session_0,ip_attack_unique_00421,authorization,card_00008413,601168.0,5.0,False,,attack,patient,attack_patient,1,1,1,2,164.23463797569275,0.0,1,1,1,1,0.5,0,0.5,1,0.5,410688.72250000003,0.0,1.0,1,164.234638,2,0,0,1,0.5,1,1
event_00013939,13939,2026-08-01T02:27:39.124556,attack_patient_0039,attack_patient_0039_session_0,ip_attack_unique_00421,completion,,,,,,attack,patient,attack_patient,1,0,1,2,164.23463797569275,0.0,1,1,1,1,0.5,0,0.5,1,0.5,410688.72250000003,0.0,1.0,1,183.11062,2,1,0,1,0.5,1,1
event_00004325,4325,2026-08-01T02:29:01.004325,normal_01736,normal_01736_session_0,ip_normal_unique_01736,authorization,card_00002032,601168.0,1139.27,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00004326,4326,2026-08-01T02:29:37.451321,normal_01736,normal_01736_session_0,ip_normal_unique_01736,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,36.446996,1,1,0,1,1.0,1,1
event_00001138,1138,2026-08-01T02:29:43.001138,normal_00470,normal_00470_session_0,ip_normal_unique_00470,authorization,card_00000542,410156.0,526.37,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00001139,1139,2026-08-01T02:30:19.339736,normal_00470,normal_00470_session_0,ip_normal_unique_00470,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,36.338598,1,1,0,1,1.0,1,1
event_00004809,4809,2026-08-01T02:30:42.004809,normal_01924,normal_01924_session_0,ip_normal_unique_01924,authorization,card_00002260,341609.0,1691.81,True,cvv_mismatch,normal,,normal_bad_luck,0,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
