device_id,leakage_group_id,scenario,fold
t4_dev_006936,t4_act_004972,subscription_dunning_hard,0
t4_dev_006521,t4_act_004616,dormant_account_spike,4
t4_dev_007365,t4_act_005310,dormant_account_spike,1
t4_dev_007079,t4_act_005086,dormant_account_spike,3
t4_dev_004721,t4_act_003173,subscription_dunning_hard,3
t4_dev_008689,t4_act_006409,subscription_dunning_hard,3
t4_dev_008679,t4_act_006401,subscription_dunning_hard,1
t4_dev_006244,t4_act_004377,subscription_dunning_hard,4
t4_dev_007135,t4_act_005133,subscription_dunning_hard,4
t4_dev_008311,t4_act_006081,subscription_dunning_hard,0
t4_dev_000764,t4_act_000249,subscription_dunning_hard,1
t4_dev_007379,t4_act_005320,dormant_account_spike,0
t4_dev_004344,t4_act_002897,subscription_dunning_hard,3
t4_dev_004744,t4_act_003190,subscription_dunning_hard,1
t4_dev_003702,t4_act_002373,subscription_dunning_hard,4
t4_dev_002332,t4_act_001396,subscription_dunning_hard,4
t4_dev_008451,t4_act_006199,subscription_dunning_hard,2
t4_dev_000701,t4_act_000186,subscription_dunning_hard,0
t4_dev_006858,t4_act_004903,subscription_dunning_hard,1
t4_dev_000678,t4_act_000163,subscription_dunning_hard,2
t4_dev_000717,t4_act_000202,subscription_dunning_hard,3
t4_dev_007569,t4_act_005477,subscription_dunning_hard,4
t4_dev_000663,t4_act_000148,subscription_dunning_hard,2
t4_dev_002056,t4_act_001210,subscription_dunning_hard,1
t4_dev_007860,t4_act_005713,subscription_dunning_hard,4
t4_dev_000612,t4_act_000097,subscription_dunning_hard,0
t4_dev_002720,t4_act_001701,subscription_dunning_hard,2
t4_dev_005721,t4_act_003967,dormant_account_spike,3
t4_dev_005178,t4_act_003497,subscription_dunning_hard,3
t4_dev_008747,t4_act_006464,subscription_dunning_hard,0
t4_dev_006525,t4_act_004619,subscription_dunning_hard,4
t4_dev_004182,t4_act_002776,subscription_dunning_hard,1
t4_dev_007496,t4_act_005410,subscription_dunning_hard,0
t4_dev_003815,t4_act_002472,subscription_dunning_hard,4
t4_dev_008227,t4_act_006022,subscription_dunning_hard,0
t4_dev_002417,t4_act_001468,subscription_dunning_hard,4
t4_dev_004490,t4_act_003000,subscription_dunning_hard,0
t4_dev_000694,t4_act_000179,subscription_dunning_hard,0
t4_dev_000685,t4_act_000170,subscription_dunning_hard,4
t4_dev_006185,t4_act_004324,dormant_account_spike,0
t4_dev_005590,t4_act_003849,subscription_dunning_hard,2
t4_dev_008069,t4_act_005880,subscription_dunning_hard,1
t4_dev_000758,t4_act_000243,subscription_dunning_hard,1
t4_dev_005297,t4_act_003600,subscription_dunning_hard,4
t4_dev_003593,t4_act_002294,subscription_dunning_hard,4
t4_dev_002361,t4_act_001420,dormant_account_spike,2
t4_dev_006739,t4_act_004817,subscription_dunning_hard,0
t4_dev_005627,t4_act_003883,subscription_dunning_hard,3
t4_dev_005706,t4_act_003952,subscription_dunning_hard,0
t4_dev_000730,t4_act_000215,subscription_dunning_hard,2
t4_dev_003942,t4_act_002580,dormant_account_spike,0
t4_dev_002609,t4_act_001613,dormant_account_spike,3
t4_dev_000638,t4_act_000123,subscription_dunning_hard,1
t4_dev_003980,t4_act_002610,subscription_dunning_hard,1
t4_dev_006104,t4_act_004271,subscription_dunning_hard,4
t4_dev_000666,t4_act_000151,subscription_dunning_hard,1
t4_dev_004302,t4_act_002863,subscription_dunning_hard,4
t4_dev_002986,t4_act_001872,subscription_dunning_hard,3
t4_dev_006548,t4_act_004640,dormant_account_spike,1
t4_dev_007982,t4_act_005818,subscription_dunning_hard,1
t4_dev_007493,t4_act_005407,subscription_dunning_hard,1
t4_dev_000689,t4_act_000174,subscription_dunning_hard,0
t4_dev_003408,t4_act_002163,dormant_account_spike,1
t4_dev_007334,t4_act_005281,subscription_dunning_hard,1
t4_dev_000713,t4_act_000198,subscription_dunning_hard,1
t4_dev_005570,t4_act_003832,dormant_account_spike,3
t4_dev_008756,t4_act_006472,subscription_dunning_hard,0
t4_dev_004198,t4_act_002786,dormant_account_spike,2
t4_dev_006340,t4_act_004449,dormant_account_spike,4
t4_dev_008801,t4_act_006513,subscription_dunning_hard,4
t4_dev_000607,t4_act_000092,subscription_dunning_hard,2
t4_dev_000792,t4_act_000277,subscription_dunning_hard,3
t4_dev_004101,t4_act_002709,subscription_dunning_hard,3
t4_dev_007721,t4_act_005591,subscription_dunning_hard,0
t4_dev_000633,t4_act_000118,subscription_dunning_hard,2
t4_dev_000620,t4_act_000105,subscription_dunning_hard,3
t4_dev_002406,t4_act_001459,subscription_dunning_hard,3
t4_dev_008112,t4_act_005921,subscription_dunning_hard,3
t4_dev_002176,t4_act_001282,subscription_dunning_hard,1
t4_dev_004853,t4_act_003264,subscription_dunning_hard,3
t4_dev_003167,t4_act_001967,subscription_dunning_hard,0
t4_dev_006020,t4_act_004214,subscription_dunning_hard,3
t4_dev_005398,t4_act_003688,subscription_dunning_hard,4
t4_dev_008328,t4_act_006097,subscription_dunning_hard,0
t4_dev_004581,t4_act_003066,subscription_dunning_hard,1
t4_dev_002665,t4_act_001656,subscription_dunning_hard,0
t4_dev_006125,t4_act_004291,subscription_dunning_hard,4
t4_dev_007078,t4_act_005085,dormant_account_spike,4
t4_dev_006568,t4_act_004659,subscription_dunning_hard,0
t4_dev_003574,t4_act_002277,subscription_dunning_hard,4
t4_dev_002584,t4_act_001594,subscription_dunning_hard,1
t4_dev_000771,t4_act_000256,subscription_dunning_hard,1
t4_dev_008790,t4_act_006503,subscription_dunning_hard,1
t4_dev_008820,t4_act_006531,subscription_dunning_hard,1
t4_dev_004313,t4_act_002873,subscription_dunning_hard,4
t4_dev_006351,t4_act_004458,subscription_dunning_hard,0
t4_dev_006451,t4_act_004550,subscription_dunning_hard,0
t4_dev_009025,t4_act_006721,subscription_dunning_hard,1
t4_dev_000673,t4_act_000158,subscription_dunning_hard,4
t4_dev_000777,t4_act_000262,subscription_dunning_hard,3
t4_dev_008281,t4_act_006055,subscription_dunning_hard,0
t4_dev_002749,t4_act_001723,subscription_dunning_hard,2
t4_dev_008727,t4_act_006445,subscription_dunning_hard,3
t4_dev_005535,t4_act_003802,subscription_dunning_hard,4
t4_dev_008631,t4_act_006360,subscription_dunning_hard,1
t4_dev_008175,t4_act_005976,subscription_dunning_hard,4
t4_dev_007571,t4_act_005479,dormant_account_spike,4
t4_dev_006225,t4_act_004360,subscription_dunning_hard,2
t4_dev_006095,t4_act_004263,subscription_dunning_hard,2
t4_dev_004096,t4_act_002705,subscription_dunning_hard,2
t4_dev_000736,t4_act_000221,subscription_dunning_hard,4
t4_dev_004254,t4_act_002827,subscription_dunning_hard,1
t4_dev_000707,t4_act_000192,subscription_dunning_hard,4
t4_dev_006430,t4_act_004531,dormant_account_spike,3
t4_dev_000768,t4_act_000253,subscription_dunning_hard,2
t4_dev_005317,t4_act_003617,subscription_dunning_hard,0
t4_dev_002974,t4_act_001862,subscription_dunning_hard,4
t4_dev_004624,t4_act_003101,dormant_account_spike,0
t4_dev_006999,t4_act_005022,dormant_account_spike,1
t4_dev_002444,t4_act_001491,subscription_dunning_hard,2
t4_dev_003780,t4_act_002441,subscription_dunning_hard,3
t4_dev_001689,t4_act_000944,subscription_dunning_hard,1
t4_dev_007337,t4_act_005284,subscription_dunning_hard,4
t4_dev_006554,t4_act_004645,subscription_dunning_hard,4
t4_dev_004464,t4_act_002976,subscription_dunning_hard,4
t4_dev_006108,t4_act_004275,subscription_dunning_hard,4
t4_dev_000780,t4_act_000265,subscription_dunning_hard,4
t4_dev_005861,t4_act_004089,dormant_account_spike,2
t4_dev_006461,t4_act_004560,subscription_dunning_hard,4
t4_dev_004458,t4_act_002972,dormant_account_spike,2
t4_dev_000646,t4_act_000131,subscription_dunning_hard,1
t4_dev_008097,t4_act_005906,subscription_dunning_hard,4
t4_dev_008990,t4_act_006690,subscription_dunning_hard,1
t4_dev_005385,t4_act_003675,subscription_dunning_hard,2
t4_dev_004577,t4_act_003062,subscription_dunning_hard,0
t4_dev_005030,t4_act_003392,subscription_dunning_hard,4
t4_dev_005595,t4_act_003853,subscription_dunning_hard,0
t4_dev_009019,t4_act_006715,subscription_dunning_hard,4
t4_dev_005494,t4_act_003781,dormant_account_spike,4
t4_dev_007539,t4_act_005449,subscription_dunning_hard,2
t4_dev_000617,t4_act_000102,subscription_dunning_hard,0
t4_dev_006246,t4_act_004379,subscription_dunning_hard,3
t4_dev_001968,t4_act_001141,subscription_dunning_hard,1
t4_dev_005479,t4_act_003767,subscription_dunning_hard,1
t4_dev_003145,t4_act_001948,subscription_dunning_hard,0
t4_dev_005857,t4_act_004085,subscription_dunning_hard,0
t4_dev_005643,t4_act_003895,subscription_dunning_hard,3
t4_dev_006013,t4_act_004208,subscription_dunning_hard,2
t4_dev_002452,t4_act_001498,subscription_dunning_hard,3
t4_dev_000698,t4_act_000183,subscription_dunning_hard,1
t4_dev_006046,t4_act_004235,subscription_dunning_hard,2
t4_dev_000772,t4_act_000257,subscription_dunning_hard,4
t4_dev_005902,t4_act_004107,dormant_account_spike,0
t4_dev_000631,t4_act_000116,subscription_dunning_hard,4
t4_dev_008298,t4_act_006070,dormant_account_spike,2
t4_dev_000650,t4_act_000135,subscription_dunning_hard,3
t4_dev_000747,t4_act_000232,subscription_dunning_hard,4
t4_dev_008536,t4_act_006272,subscription_dunning_hard,4
t4_dev_005125,t4_act_003464,subscription_dunning_hard,0
t4_dev_004785,t4_act_003215,subscription_dunning_hard,0
t4_dev_005724,t4_act_003969,subscription_dunning_hard,3
t4_dev_000734,t4_act_000219,subscription_dunning_hard,3
t4_dev_000741,t4_act_000226,subscription_dunning_hard,3
t4_dev_007828,t4_act_005687,subscription_dunning_hard,4
t4_dev_003656,t4_act_002342,subscription_dunning_hard,3
t4_dev_007881,t4_act_005731,subscription_dunning_hard,2
t4_dev_003699,t4_act_002370,subscription_dunning_hard,0
t4_dev_003172,t4_act_001971,subscription_dunning_hard,0
t4_dev_007224,t4_act_005197,subscription_dunning_hard,1
t4_dev_000753,t4_act_000238,subscription_dunning_hard,2
t4_dev_000657,t4_act_000142,subscription_dunning_hard,0
t4_dev_000625,t4_act_000110,subscription_dunning_hard,3
t4_dev_001983,t4_act_001155,subscription_dunning_hard,1
t4_dev_002625,t4_act_001622,subscription_dunning_hard,1
t4_dev_008979,t4_act_006679,subscription_dunning_hard,0
t4_dev_000667,t4_act_000152,subscription_dunning_hard,2
t4_dev_002978,t4_act_001865,subscription_dunning_hard,3
t4_dev_005556,t4_act_003819,subscription_dunning_hard,4
t4_dev_005616,t4_act_003872,subscription_dunning_hard,3
t4_dev_003443,t4_act_002193,subscription_dunning_hard,2
t4_dev_008761,t4_act_006477,subscription_dunning_hard,0
t4_dev_000732,t4_act_000217,subscription_dunning_hard,2
t4_dev_000604,t4_act_000089,subscription_dunning_hard,1
t4_dev_007581,t4_act_005488,dormant_account_spike,2
t4_dev_007499,t4_act_005413,subscription_dunning_hard,0
t4_dev_004309,t4_act_002869,subscription_dunning_hard,2
t4_dev_009018,t4_act_006714,subscription_dunning_hard,2
t4_dev_002757,t4_act_001731,subscription_dunning_hard,0
t4_dev_000664,t4_act_000149,subscription_dunning_hard,2
t4_dev_003147,t4_act_001950,subscription_dunning_hard,4
t4_dev_005088,t4_act_003436,subscription_dunning_hard,4
t4_dev_000614,t4_act_000099,subscription_dunning_hard,2
t4_dev_008241,t4_act_006036,subscription_dunning_hard,4
t4_dev_007427,t4_act_005363,subscription_dunning_hard,0
t4_dev_006329,t4_act_004438,subscription_dunning_hard,1
t4_dev_000686,t4_act_000171,subscription_dunning_hard,3
t4_dev_000714,t4_act_000199,subscription_dunning_hard,3
t4_dev_005013,t4_act_003380,subscription_dunning_hard,4
t4_dev_005654,t4_act_003906,subscription_dunning_hard,1
t4_dev_007117,t4_act_005118,dormant_account_spike,1
t4_dev_006109,t4_act_004276,subscription_dunning_hard,3
t4_dev_003871,t4_act_002517,subscription_dunning_hard,4
t4_dev_003932,t4_act_002571,subscription_dunning_hard,4
t4_dev_000757,t4_act_000242,subscription_dunning_hard,1
t4_dev_005575,t4_act_003837,subscription_dunning_hard,0
t4_dev_008465,t4_act_006213,subscription_dunning_hard,1
t4_dev_002804,t4_act_001772,subscription_dunning_hard,1
t4_dev_003302,t4_act_002074,subscription_dunning_hard,4
t4_dev_006859,t4_act_004904,subscription_dunning_hard,4
t4_dev_007009,t4_act_005031,subscription_dunning_hard,0
t4_dev_000662,t4_act_000147,subscription_dunning_hard,2
t4_dev_003341,t4_act_002110,subscription_dunning_hard,2
t4_dev_009002,t4_act_006700,subscription_dunning_hard,2
t4_dev_008612,t4_act_006341,subscription_dunning_hard,3
t4_dev_008885,t4_act_006589,subscription_dunning_hard,3
t4_dev_002094,t4_act_001232,subscription_dunning_hard,1
t4_dev_004317,t4_act_002877,subscription_dunning_hard,2
t4_dev_008796,t4_act_006509,dormant_account_spike,2
t4_dev_002834,t4_act_001788,subscription_dunning_hard,3
t4_dev_003604,t4_act_002304,subscription_dunning_hard,4
t4_dev_002627,t4_act_001624,subscription_dunning_hard,2
t4_dev_003709,t4_act_002380,subscription_dunning_hard,4
t4_dev_003832,t4_act_002485,subscription_dunning_hard,1
t4_dev_005664,t4_act_003915,subscription_dunning_hard,2
t4_dev_005406,t4_act_003696,subscription_dunning_hard,4
t4_dev_006601,t4_act_004690,subscription_dunning_hard,0
t4_dev_000697,t4_act_000182,subscription_dunning_hard,0
t4_dev_005534,t4_act_003801,subscription_dunning_hard,4
t4_dev_005477,t4_act_003765,subscription_dunning_hard,0
t4_dev_005419,t4_act_003708,subscription_dunning_hard,0
t4_dev_001881,t4_act_001072,subscription_dunning_hard,4
t4_dev_000773,t4_act_000258,subscription_dunning_hard,1
t4_dev_001729,t4_act_000974,subscription_dunning_hard,3
t4_dev_005794,t4_act_004029,dormant_account_spike,3
t4_dev_003440,t4_act_002190,subscription_dunning_hard,4
t4_dev_008158,t4_act_005961,subscription_dunning_hard,0
t4_dev_002192,t4_act_001293,subscription_dunning_hard,4
t4_dev_002807,t4_act_001774,subscription_dunning_hard,4
t4_dev_002200,t4_act_001301,subscription_dunning_hard,3
t4_dev_008943,t4_act_006646,subscription_dunning_hard,2
t4_dev_007703,t4_act_005573,subscription_dunning_hard,0
t4_dev_006982,t4_act_005010,dormant_account_spike,4
t4_dev_006927,t4_act_004963,subscription_dunning_hard,3
t4_dev_004354,t4_act_002906,dormant_account_spike,0
t4_dev_005456,t4_act_003745,subscription_dunning_hard,2
t4_dev_008528,t4_act_006266,subscription_dunning_hard,4
t4_dev_003889,t4_act_002533,dormant_account_spike,0
t4_dev_006687,t4_act_004771,subscription_dunning_hard,2
t4_dev_005518,t4_act_003786,dormant_account_spike,3
t4_dev_000706,t4_act_000191,subscription_dunning_hard,2
t4_dev_008842,t4_act_006552,subscription_dunning_hard,2
t4_dev_002767,t4_act_001741,subscription_dunning_hard,2
t4_dev_004603,t4_act_003085,subscription_dunning_hard,0
t4_dev_008942,t4_act_006645,subscription_dunning_hard,3
t4_dev_000651,t4_act_000136,subscription_dunning_hard,3
t4_dev_006061,t4_act_004250,dormant_account_spike,2
t4_dev_005602,t4_act_003860,subscription_dunning_hard,3
t4_dev_007084,t4_act_005090,subscription_dunning_hard,0
t4_dev_007829,t4_act_005688,subscription_dunning_hard,3
t4_dev_006628,t4_act_004715,subscription_dunning_hard,4
t4_dev_007302,t4_act_005268,subscription_dunning_hard,3
t4_dev_000738,t4_act_000223,subscription_dunning_hard,2
t4_dev_000618,t4_act_000103,subscription_dunning_hard,0
t4_dev_000624,t4_act_000109,subscription_dunning_hard,4
t4_dev_008231,t4_act_006026,subscription_dunning_hard,2
t4_dev_000684,t4_act_000169,subscription_dunning_hard,1
t4_dev_003441,t4_act_002191,subscription_dunning_hard,3
t4_dev_003370,t4_act_002137,subscription_dunning_hard,4
t4_dev_000767,t4_act_000252,subscription_dunning_hard,1
t4_dev_008199,t4_act_005999,subscription_dunning_hard,3
t4_dev_000782,t4_act_000267,subscription_dunning_hard,0
t4_dev_002740,t4_act_001714,subscription_dunning_hard,0
t4_dev_008201,t4_act_006001,subscription_dunning_hard,1
t4_dev_004018,t4_act_002636,subscription_dunning_hard,0
t4_dev_003259,t4_act_002039,subscription_dunning_hard,1
t4_dev_000677,t4_act_000162,subscription_dunning_hard,2
t4_dev_006760,t4_act_004833,subscription_dunning_hard,1
t4_dev_006469,t4_act_004568,subscription_dunning_hard,3
t4_dev_002157,t4_act_001270,subscription_dunning_hard,2
t4_dev_003878,t4_act_002523,subscription_dunning_hard,3
t4_dev_002645,t4_act_001638,subscription_dunning_hard,3
t4_dev_001621,t4_act_000905,subscription_dunning_hard,4
t4_dev_007926,t4_act_005768,subscription_dunning_hard,2
t4_dev_005788,t4_act_004023,subscription_dunning_hard,3
t4_dev_004341,t4_act_002894,subscription_dunning_hard,4
t4_dev_007962,t4_act_005799,subscription_dunning_hard,2
t4_dev_005151,t4_act_003489,subscription_dunning_hard,1
t4_dev_002755,t4_act_001729,dormant_account_spike,1
t4_dev_007116,t4_act_005117,subscription_dunning_hard,2
t4_dev_003778,t4_act_002439,subscription_dunning_hard,3
t4_dev_004090,t4_act_002699,subscription_dunning_hard,3
t4_dev_005746,t4_act_003987,subscription_dunning_hard,3
t4_dev_000676,t4_act_000161,subscription_dunning_hard,2
t4_dev_002712,t4_act_001697,subscription_dunning_hard,2
t4_dev_008453,t4_act_006201,subscription_dunning_hard,3
t4_dev_000602,t4_act_000087,subscription_dunning_hard,3
t4_dev_005175,t4_act_003494,subscription_dunning_hard,4
t4_dev_008077,t4_act_005886,subscription_dunning_hard,2
t4_dev_003644,t4_act_002335,subscription_dunning_hard,0
t4_dev_008082,t4_act_005891,subscription_dunning_hard,1
t4_dev_006053,t4_act_004242,subscription_dunning_hard,0
t4_dev_007168,t4_act_005165,subscription_dunning_hard,2
t4_dev_000720,t4_act_000205,subscription_dunning_hard,3
t4_dev_002764,t4_act_001738,subscription_dunning_hard,2
t4_dev_000787,t4_act_000272,subscription_dunning_hard,2
t4_dev_006625,t4_act_004712,subscription_dunning_hard,0
t4_dev_002277,t4_act_001359,dormant_account_spike,3
t4_dev_000601,t4_act_000086,subscription_dunning_hard,3
t4_dev_004663,t4_act_003133,subscription_dunning_hard,2
t4_dev_002454,t4_act_001500,subscription_dunning_hard,4
t4_dev_006637,t4_act_004723,subscription_dunning_hard,0
t4_dev_005270,t4_act_003580,subscription_dunning_hard,1
t4_dev_008542,t4_act_006278,subscription_dunning_hard,0
t4_dev_007678,t4_act_005553,dormant_account_spike,2
t4_dev_007212,t4_act_005187,subscription_dunning_hard,3
t4_dev_005485,t4_act_003773,dormant_account_spike,4
t4_dev_002398,t4_act_001452,dormant_account_spike,3
t4_dev_001690,t4_act_000945,dormant_account_spike,0
t4_dev_000733,t4_act_000218,subscription_dunning_hard,0
t4_dev_001916,t4_act_001101,subscription_dunning_hard,1
t4_dev_005907,t4_act_004111,subscription_dunning_hard,4
t4_dev_008953,t4_act_006655,subscription_dunning_hard,2
t4_dev_001734,t4_act_000978,subscription_dunning_hard,0
t4_dev_000649,t4_act_000134,subscription_dunning_hard,2
t4_dev_000658,t4_act_000143,subscription_dunning_hard,1
t4_dev_001795,t4_act_001023,subscription_dunning_hard,2
t4_dev_005107,t4_act_003450,subscription_dunning_hard,0
t4_dev_007410,t4_act_005348,dormant_account_spike,4
t4_dev_006642,t4_act_004728,subscription_dunning_hard,3
t4_dev_005577,t4_act_003839,dormant_account_spike,0
t4_dev_008941,t4_act_006644,subscription_dunning_hard,0
t4_dev_002333,t4_act_001397,subscription_dunning_hard,4
t4_dev_001887,t4_act_001076,subscription_dunning_hard,4
t4_dev_003344,t4_act_002113,subscription_dunning_hard,2
t4_dev_002366,t4_act_001424,subscription_dunning_hard,3
t4_dev_000766,t4_act_000251,subscription_dunning_hard,4
t4_dev_008517,t4_act_006257,dormant_account_spike,0
t4_dev_008582,t4_act_006312,subscription_dunning_hard,3
t4_dev_000744,t4_act_000229,subscription_dunning_hard,1
t4_dev_008598,t4_act_006328,dormant_account_spike,2
t4_dev_003135,t4_act_001939,subscription_dunning_hard,2
t4_dev_000687,t4_act_000172,subscription_dunning_hard,4
