event_id,request_id,timestamp,device_id,session_id,prior_attempts_5m,prior_attempts_1h,prior_attempts_24h,prior_attempts_7d,prospective_requests_10s,prospective_requests_60s,distinct_cards_5m,distinct_cards_1h,distinct_cards_24h,distinct_cards_7d,distinct_bins_5m,distinct_bins_24h,cross_session_cards_24h,cross_session_cards_7d,prior_decline_streak,prior_decline_ratio_5m,prior_decline_ratio_24h,attempts_before_first_approval,attempts_after_first_approval,seconds_since_previous_authorization,device_age_seconds,session_age_seconds,seconds_since_previous_session,sessions_24h,sessions_7d,ip_changes_24h,devices_per_ip_5m,requests_per_ip_5m,same_card_retry_ratio_24h,card_switches_after_decline_24h,current_amount,amount_delta_from_previous,amount_variation_24h,near_minimum_ratio_24h,prior_successful_checkouts,seconds_since_successful_checkout,campaign_active,prior_attempts_14d,distinct_cards_14d,amount_continuity_score_30d,amount_continuity_history_available,ip_rotation_ratio_24h,checkout_completion_lag_seconds,checkout_completion_lag_available,label,population,attack_subtype,scenario_tag
evt_0050557,req_0021295,2026-01-01T03:36:59+00:00,dev_0009303,dev_0009303_s1,2,5,5,5,1,1,3,4,4,4,2,3,1,1,0,0.5,0.6,0,4,126,550,550,0,1,1,1,1,1,0,2,2.19,-11.55,3.43239624752,0,0,0,0,5,4,-1.91236661698,1,2,0,0,1,attack,evasive,attack_evasive
evt_0007369,req_0002726,2026-01-01T03:38:32+00:00,dev_0002162,dev_0002162_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,19.58,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0005213,req_0001936,2026-01-01T03:38:57+00:00,dev_0001535,dev_0001535_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.72,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0008867,req_0003276,2026-01-01T03:43:25+00:00,dev_0002603,dev_0002603_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.75,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0008869,req_0003277,2026-01-01T03:43:47+00:00,dev_0002603,dev_0002603_s1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,22,22,22,0,1,1,0,1,2,1,0,24.81,20.06,0,0,0,0,0,1,1,0,0,1,0,0,0,normal,,normal_standard
evt_0017771,req_0006555,2026-01-01T03:46:04+00:00,dev_0005212,dev_0005212_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,26.44,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0009929,req_0003670,2026-01-01T03:49:54+00:00,dev_0002915,dev_0002915_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,16.15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0031397,req_0012055,2026-01-01T03:51:21+00:00,dev_0008211,dev_0008211_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,15.49,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,flash_sale,,flash_hard_retry
evt_0031399,req_0012056,2026-01-01T03:52:10+00:00,dev_0008211,dev_0008211_s1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,49,49,49,0,1,1,0,1,2,1,0,15.49,0,0,0,0,0,1,1,1,0,0,0.5,0,0,0,flash_sale,,flash_hard_retry
evt_0031401,req_0012057,2026-01-01T03:52:57+00:00,dev_0008211,dev_0008211_s1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,0,47,96,96,0,1,1,0,1,3,1,0,15.49,0,0,0,0,0,1,2,1,0,0,0.5,0,0,0,flash_sale,,flash_hard_retry
evt_0015632,req_0005767,2026-01-01T04:01:33+00:00,dev_0004579,dev_0004579_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,15.83,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0032734,req_0012656,2026-01-01T04:01:49+00:00,dev_0008375,dev_0008375_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3.71,0,0,0,0,0,1,0,1,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0029672,req_0011279,2026-01-01T04:03:06+00:00,dev_0008004,dev_0008004_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8.34,0,0,0,0,0,1,0,1,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0029674,req_0011280,2026-01-01T04:03:14+00:00,dev_0008004,dev_0008004_s1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,8,8,8,0,1,1,0,1,2,0,0,8.34,0,0,0,0,0,1,1,2,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0029676,req_0011281,2026-01-01T04:03:16+00:00,dev_0008004,dev_0008004_s1,2,2,2,2,3,3,3,3,3,3,2,2,1,1,2,1,1,2,0,2,10,10,0,1,1,0,1,3,0,1,8.34,0,0,0,0,0,1,2,3,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0029678,req_0011282,2026-01-01T04:03:25+00:00,dev_0008004,dev_0008004_s1,3,3,3,3,2,4,3,3,3,3,2,2,1,1,3,1,1,3,0,9,19,19,0,1,1,0,1,4,0.333333333333,2,8.34,0,0,0,0,0,1,3,3,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0032736,req_0012657,2026-01-01T04:03:27+00:00,dev_0008375,dev_0008375_s1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,0,98,98,98,0,1,1,0,1,2,0,0,3.71,0,0,0,0,0,1,1,2,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0032738,req_0012658,2026-01-01T04:05:04+00:00,dev_0008375,dev_0008375_s1,2,2,2,2,1,1,3,3,3,3,2,2,1,1,2,1,1,2,0,97,195,195,0,1,1,0,1,3,0,1,3.71,0,0,0,0,0,1,2,3,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0002978,req_0001108,2026-01-01T04:06:48+00:00,dev_0000878,dev_0000878_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,12.5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0014733,req_0005434,2026-01-01T04:08:10+00:00,dev_0004318,dev_0004318_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,11.17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0055512,req_0023690,2026-01-01T04:11:08+00:00,dev_0009597,dev_0009597_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1.74,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,patient,attack_patient
evt_0016151,req_0005957,2026-01-01T04:11:59+00:00,dev_0004723,dev_0004723_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,40.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0014724,req_0005431,2026-01-01T04:13:33+00:00,dev_0004316,dev_0004316_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0044938,req_0018565,2026-01-01T04:15:04+00:00,dev_0009005,dev_0009005_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,25.77,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,burst,attack_burst
evt_0044940,req_0018566,2026-01-01T04:15:08+00:00,dev_0009005,dev_0009005_s1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,4,4,4,0,1,1,0,1,2,0,0,9.75,-16.02,0,0,0,0,1,1,2,0,0,1,0,0,1,attack,burst,attack_burst
evt_0044942,req_0018567,2026-01-01T04:15:12+00:00,dev_0009005,dev_0009005_s1,2,2,2,2,3,3,2,2,2,2,1,1,1,1,0,0.5,0.5,1,0,4,8,8,0,1,1,0,1,3,0.5,1,31.85,22.1,8.01,0,0,0,1,2,2,1.75905118602,1,1,0,0,1,attack,burst,attack_burst
evt_0044944,req_0018568,2026-01-01T04:15:13+00:00,dev_0009005,dev_0009005_s1,2,2,2,2,4,4,3,3,3,3,2,2,1,1,0,0.5,0.5,1,0,5,9,9,0,1,1,0,1,4,0,1,9.65,-0.1,8.01,0,0,0,0,2,3,-1.01248439451,1,1,0,0,1,attack,burst,attack_burst
evt_0044946,req_0018569,2026-01-01T04:15:17+00:00,dev_0009005,dev_0009005_s1,4,4,4,4,4,5,3,3,3,3,2,2,1,1,1,0.5,0.5,1,2,4,13,13,0,1,1,1,1,1,0.25,1,17.61,7.96,9.79387946628,0,0,0,1,4,3,-0.167962042586,1,2,0,0,1,attack,burst,attack_burst
evt_0044948,req_0018570,2026-01-01T04:15:18+00:00,dev_0009005,dev_0009005_s1,4,4,4,4,5,6,3,3,3,3,2,2,1,1,1,0.5,0.5,1,2,5,14,14,0,1,1,1,1,2,0.25,1,1.73,-7.92,9.79387946628,0,0,0,0,4,3,-1.78938285491,1,2,0,0,1,attack,burst,attack_burst
evt_0044950,req_0018571,2026-01-01T04:15:20+00:00,dev_0009005,dev_0009005_s1,6,6,6,6,5,7,3,3,3,3,2,2,1,1,3,0.666666666667,0.666666666667,1,4,2,16,16,0,1,1,1,1,3,0.5,1,4.18,2.45,10.2653446118,0.166666666667,0,0,0,6,3,-1.15729188344,1,2,0,0,1,attack,burst,attack_burst
evt_0044952,req_0018572,2026-01-01T04:15:21+00:00,dev_0009005,dev_0009005_s1,7,7,7,7,6,8,3,3,3,3,2,2,1,1,4,0.714285714286,0.714285714286,1,5,1,17,17,0,1,1,1,1,4,0.571428571429,1,7.57,3.39,10.37329086,0.142857142857,0,0,0,7,3,-0.654841094746,1,2,0,0,1,attack,burst,attack_burst
evt_0044954,req_0018573,2026-01-01T04:15:25+00:00,dev_0009005,dev_0009005_s1,8,8,8,8,5,9,4,4,4,4,2,2,1,1,5,0.75,0.75,1,6,4,21,21,0,1,1,2,1,1,0,1,1.7,-5.87,9.9599898814,0.125,0,0,0,8,4,-1.18612068292,1,3,0,0,1,attack,burst,attack_burst
evt_0044956,req_0018574,2026-01-01T04:15:28+00:00,dev_0009005,dev_0009005_s1,9,9,9,9,5,10,4,4,4,4,2,2,1,1,6,0.777777777778,0.777777777778,1,7,3,24,24,0,1,1,2,1,2,0.111111111111,2,2.68,0.98,10.0976822912,0.222222222222,0,0,0,9,4,-0.942900641605,1,3,0,0,1,attack,burst,attack_burst
evt_0044958,req_0018575,2026-01-01T04:15:29+00:00,dev_0009005,dev_0009005_s1,9,9,9,9,5,11,5,5,5,5,3,3,1,1,6,0.777777777778,0.777777777778,1,7,4,25,25,0,1,1,2,1,3,0,2,7.67,5.97,10.0976822912,0.222222222222,0,0,0,9,5,-0.448727834808,1,3,0,0,1,attack,burst,attack_burst
evt_0044960,req_0018576,2026-01-01T04:15:32+00:00,dev_0009005,dev_0009005_s1,11,11,11,11,4,12,5,5,5,5,3,3,1,1,0,0.636363636364,0.636363636364,1,9,4,28,28,0,1,1,2,1,4,0.454545454545,3,3.44,0.76,9.58644807929,0.181818181818,0,0,0,11,5,-0.780647462099,1,3,0,0,1,attack,burst,attack_burst
evt_0030248,req_0011539,2026-01-01T04:15:38+00:00,dev_0008075,dev_0008075_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,5.11,0,0,0,0,0,1,0,1,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0030250,req_0011540,2026-01-01T04:16:37+00:00,dev_0008075,dev_0008075_s1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,59,59,59,0,1,1,0,1,2,1,0,5.11,0,0,0,0,0,1,1,1,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0030252,req_0011541,2026-01-01T04:18:04+00:00,dev_0008075,dev_0008075_s1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,0,87,146,146,0,1,1,0,1,3,0,0,5.11,0,0,0,0,0,1,2,2,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0030254,req_0011542,2026-01-01T04:18:27+00:00,dev_0008075,dev_0008075_s1,3,3,3,3,1,2,2,2,2,2,1,1,1,1,3,1,1,3,0,23,169,169,0,1,1,0,1,4,0.333333333333,1,7.97,2.86,0,0,0,0,1,3,2,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0055514,req_0023691,2026-01-01T04:21:41+00:00,dev_0009597,dev_0009597_s1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,633,633,633,0,1,1,0,1,1,1,0,5.37,3.63,0,1,0,0,0,1,1,0,0,1,0,0,1,attack,patient,attack_patient
evt_0020355,req_0007514,2026-01-01T04:27:09+00:00,dev_0005986,dev_0005986_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,22.19,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0022650,req_0008541,2026-01-01T04:31:03+00:00,dev_0006271,dev_0006271_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,25.27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_bad_luck
evt_0022652,req_0008542,2026-01-01T04:31:40+00:00,dev_0006271,dev_0006271_s1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,37,37,37,0,1,1,0,1,2,1,0,5.13,-20.14,0,0,0,0,0,1,1,0,0,1,0,0,0,normal,,normal_bad_luck
evt_0022654,req_0008543,2026-01-01T04:33:19+00:00,dev_0006271,dev_0006271_s1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,99,136,136,0,1,1,0,1,3,1,0,7.27,2.14,10.07,0,0,0,0,2,1,-0.787487586892,1,1,0,0,0,normal,,normal_bad_luck
evt_0032408,req_0012511,2026-01-01T04:47:03+00:00,dev_0008334,dev_0008334_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,10.48,0,0,0,0,0,1,0,1,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0032410,req_0012512,2026-01-01T04:48:29+00:00,dev_0008334,dev_0008334_s1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,86,86,86,0,1,1,0,1,2,1,0,6.43,-4.05,0,0,0,0,1,1,1,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0032412,req_0012513,2026-01-01T04:49:22+00:00,dev_0008334,dev_0008334_s1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,0,53,139,139,0,1,1,0,1,3,0,0,6.43,0,2.025,0,0,0,1,2,2,-1,1,1,0,0,0,flash_sale,,flash_hard_retry
evt_0026791,req_0010222,2026-01-01T04:50:32+00:00,dev_0007164,dev_0007164_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,7.82,0,0,0,0,0,1,0,1,0,0,1,0,0,0,flash_sale,,flash_standard
evt_0018494,req_0006821,2026-01-01T05:02:09+00:00,dev_0005426,dev_0005426_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,13.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0003562,req_0001322,2026-01-01T05:07:13+00:00,dev_0001051,dev_0001051_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,7.22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0013300,req_0004904,2026-01-01T05:07:18+00:00,dev_0003896,dev_0003896_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,13.92,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0014315,req_0005278,2026-01-01T05:17:41+00:00,dev_0004196,dev_0004196_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,23.11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0008367,req_0003093,2026-01-01T05:24:19+00:00,dev_0002459,dev_0002459_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0005786,req_0002147,2026-01-01T05:31:53+00:00,dev_0001704,dev_0001704_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6.41,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0018024,req_0006647,2026-01-01T05:47:48+00:00,dev_0005282,dev_0005282_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,13.65,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0007899,req_0002921,2026-01-01T05:48:07+00:00,dev_0002320,dev_0002320_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3.46,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0012833,req_0004733,2026-01-01T05:53:53+00:00,dev_0003765,dev_0003765_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,10.12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0010202,req_0003771,2026-01-01T05:53:59+00:00,dev_0002988,dev_0002988_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,7.91,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0045532,req_0018856,2026-01-01T05:55:01+00:00,dev_0009030,dev_0009030_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6.73,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,burst,attack_burst
evt_0045534,req_0018857,2026-01-01T05:55:03+00:00,dev_0009030,dev_0009030_s1,0,0,0,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1,0,1,2,0,0,2.69,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,burst,attack_burst
evt_0045536,req_0018858,2026-01-01T05:55:04+00:00,dev_0009030,dev_0009030_s1,2,2,2,2,3,3,2,2,2,2,2,2,1,1,1,0.5,0.5,0,1,1,3,3,0,1,1,0,1,3,0,0,3.65,0.96,2.02,0,0,0,0,2,2,-0.524752475248,1,1,0,0,1,attack,burst,attack_burst
evt_0045538,req_0018859,2026-01-01T05:55:07+00:00,dev_0009030,dev_0009030_s1,3,3,3,3,4,4,3,3,3,3,2,2,1,1,2,0.666666666667,0.666666666667,0,2,3,6,6,0,1,1,0,1,4,0,1,5.19,1.54,1.72335589927,0,0,0,0,3,3,0.483552662387,1,1,0,0,1,attack,burst,attack_burst
evt_0045540,req_0018860,2026-01-01T05:55:10+00:00,dev_0009030,dev_0009030_s1,4,4,4,4,5,5,3,3,3,3,2,2,1,1,0,0.5,0.5,0,3,3,9,9,0,1,1,0,1,5,0.25,2,18.98,13.79,1.53547224006,0,0,0,0,4,3,9.38799127975,1,1,0,0,1,attack,burst,attack_burst
evt_0045542,req_0018861,2026-01-01T05:55:14+00:00,dev_0009030,dev_0009030_s1,5,5,5,5,4,6,3,3,3,3,2,2,1,1,1,0.6,0.6,0,4,4,13,13,0,1,1,1,1,1,0.2,2,3.54,-15.44,5.92730090345,0,0,0,0,5,3,-0.659322019189,1,2,0,0,1,attack,burst,attack_burst
evt_0045544,req_0018862,2026-01-01T05:55:15+00:00,dev_0009030,dev_0009030_s1,5,5,5,5,4,7,4,4,4,4,2,2,1,1,1,0.6,0.6,0,4,5,14,14,0,1,1,1,1,2,0,2,8.03,-10.95,5.92730090345,0,0,0,0,5,4,0.0981897172896,1,2,0,0,1,attack,burst,attack_burst
evt_0045546,req_0018863,2026-01-01T05:55:19+00:00,dev_0009030,dev_0009030_s1,7,7,7,7,4,8,4,4,4,4,2,2,1,1,0,0.571428571429,0.571428571429,0,6,4,18,18,0,1,1,1,1,3,0.285714285714,4,16.69,8.66,5.20570213265,0,0,0,0,7,4,1.86663443461,1,2,0,0,1,attack,burst,attack_burst
evt_0045548,req_0018864,2026-01-01T05:55:22+00:00,dev_0009030,dev_0009030_s1,8,8,8,8,4,9,4,4,4,4,2,2,1,1,0,0.5,0.5,0,7,3,21,21,0,1,1,1,1,4,0.375,4,55.05,38.36,5.83433104563,0,0,0,0,8,4,8.03219763046,1,2,0,0,1,attack,burst,attack_burst
evt_0045550,req_0018865,2026-01-01T05:55:24+00:00,dev_0009030,dev_0009030_s1,8,8,8,8,5,10,4,4,4,4,2,2,1,1,0,0.5,0.5,0,7,5,23,23,0,1,1,1,1,5,0.125,4,29.52,12.83,5.83433104563,0,0,0,0,8,4,3.65637462687,1,2,0,0,1,attack,burst,attack_burst
evt_0045552,req_0018866,2026-01-01T05:55:27+00:00,dev_0009030,dev_0009030_s1,10,10,10,10,4,11,5,5,5,5,3,3,1,1,0,0.4,0.4,0,9,3,26,26,0,1,1,2,1,1,0,4,2.18,-27.34,15.6793782083,0,0,0,0,10,5,-0.818080910452,1,3,0,0,1,attack,burst,attack_burst
evt_0040927,req_0016607,2026-01-01T05:57:03+00:00,dev_0008818,dev_0008818_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,15.04,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,burst,attack_burst
evt_0040929,req_0016608,2026-01-01T05:57:04+00:00,dev_0008818,dev_0008818_s1,0,0,0,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,1.61,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,burst,attack_burst
evt_0040931,req_0016609,2026-01-01T05:57:06+00:00,dev_0008818,dev_0008818_s1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,3,3,3,0,1,1,0,1,3,1,0,11.11,-3.93,0,0,0,0,0,1,1,0,0,1,0,0,1,attack,burst,attack_burst
evt_0040933,req_0016610,2026-01-01T05:57:09+00:00,dev_0008818,dev_0008818_s1,3,3,3,3,4,4,1,1,1,1,1,1,1,1,2,0.666666666667,0.666666666667,0,2,3,6,6,0,1,1,0,1,4,1,0,6.44,-4.67,5.63776748565,0.333333333333,0,0,0,3,1,-0.49901549514,1,1,0,0,1,attack,burst,attack_burst
evt_0040935,req_0016611,2026-01-01T05:57:12+00:00,dev_0008818,dev_0008818_s1,4,4,4,4,5,5,2,2,2,2,2,2,1,1,0,0.5,0.5,0,3,3,9,9,0,1,1,1,1,1,0,0,11.91,5.47,5.03213175503,0.25,0,0,0,4,2,0.667709067164,1,2,0,0,1,attack,burst,attack_burst
evt_0040937,req_0016612,2026-01-01T05:57:14+00:00,dev_0008818,dev_0008818_s1,4,4,4,4,5,6,2,2,2,2,2,2,1,1,0,0.5,0.5,0,3,5,11,11,0,1,1,1,1,2,0,0,3.45,-2.99,5.03213175503,0.25,0,0,0,4,2,-1.01348697695,1,2,0,0,1,attack,burst,attack_burst
evt_0040939,req_0016613,2026-01-01T05:57:18+00:00,dev_0008818,dev_0008818_s1,6,6,6,6,4,7,4,4,4,4,2,2,1,1,2,0.666666666667,0.666666666667,0,5,4,15,15,0,1,1,1,1,3,0,1,2.46,-0.99,4.79729785053,0.166666666667,0,0,0,6,4,-1.20901394508,1,2,0,0,1,attack,burst,attack_burst
evt_0040941,req_0016614,2026-01-01T05:57:19+00:00,dev_0008818,dev_0008818_s1,7,7,7,7,5,8,5,5,5,5,3,3,1,1,0,0.571428571429,0.571428571429,0,6,1,16,16,0,1,1,1,1,4,0,2,13.54,11.08,4.88318815228,0.142857142857,0,0,0,7,5,1.25093918933,1,2,0,0,1,attack,burst,attack_burst
evt_0040943,req_0016615,2026-01-01T05:57:22+00:00,dev_0008818,dev_0008818_s1,8,8,8,8,5,9,5,5,5,5,3,3,1,1,1,0.625,0.625,0,7,3,19,19,0,1,1,2,1,1,0.125,2,11.76,-1.78,4.99460959435,0.125,0,0,0,8,5,0.71376950143,1,3,0,0,1,attack,burst,attack_burst
evt_0015646,req_0005772,2026-01-01T06:13:12+00:00,dev_0004581,dev_0004581_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,13.99,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0002320,req_0000864,2026-01-01T06:13:52+00:00,dev_0000682,dev_0000682_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,9.52,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0000365,req_0000134,2026-01-01T06:16:47+00:00,dev_0000109,dev_0000109_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,21.47,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0002174,req_0000812,2026-01-01T06:17:40+00:00,dev_0000636,dev_0000636_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,10.83,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0026253,req_0010025,2026-01-01T06:36:12+00:00,dev_0006997,dev_0006997_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6.07,0,0,0,0,0,1,0,1,0,0,1,0,0,0,flash_sale,,flash_standard
evt_0013330,req_0004915,2026-01-01T06:36:17+00:00,dev_0003905,dev_0003905_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,20.85,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0026255,req_0010026,2026-01-01T06:37:53+00:00,dev_0006997,dev_0006997_s1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,0,101,101,101,0,1,1,0,1,2,0,0,6.19,0.12,0,0,0,0,1,1,2,0,0,1,0,0,0,flash_sale,,flash_standard
